id,household_id,family_id,tax_unit_index,member_count,dependent_count,dependents_under_6,dependents_6_to_16,dependents_age_17,dependents_age_18,dependents_19_to_23_student,weight,wages,interest_income,dividend_income,capital_gains,investment_income,social_security,unemployment,children,married,age_head,state_fips,source_taxable_income,agi
5003902,50039,1,2,1,1,0,0,0,0,0,2633.74,6000.0,12.0,0.0,0.0,12.0,0.0,0.0,0,0,22,47,0.0,6012.0
5003903,50039,1,3,1,1,0,0,0,0,1,2841.73,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,19,47,0.0,10000.0
5004001,50040,1,1,5,3,2,1,0,0,0,1904.57,75000.0,5010.0,0.0,0.0,5010.0,0.0,0.0,3,1,37,47,52310.0,80010.0
5004101,50041,1,1,5,3,1,2,0,0,0,1391.87,170000.0,100.0,0.0,0.0,100.0,0.0,0.0,3,1,39,47,142400.0,170100.0
5004201,50042,1,1,1,0,0,0,0,0,0,2335.88,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,25,47,36150.0,50000.0
5004202,50042,2,2,2,1,0,1,0,0,0,1670.82,40000.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,49,47,13700.0,40000.0
5004301,50043,1,1,4,2,0,1,1,0,0,1929.53,72000.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,43,47,44300.0,72000.0
5004401,50044,0,1,1,0,0,0,0,0,0,2648.79,12000.0,126.0,0.0,0.0,126.0,0.0,0.0,0,0,54,47,0.0,12126.0
5004501,50045,1,1,2,0,0,0,0,0,0,1886.57,104000.0,106.0,0.0,0.0,106.0,0.0,0.0,0,1,22,47,76406.0,104106.0
5004601,50046,1,1,3,1,0,0,0,1,0,3141.77,116000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,47,47,82301.0,116000.0
5004701,50047,1,1,3,1,0,1,0,0,0,2267.89,155000.0,500.0,0.0,0.0,500.0,0.0,0.0,1,1,40,47,127800.0,155500.0
5004702,50047,1,2,1,1,0,0,0,0,1,1710.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,20,47,55833.0,0.0
5004801,50048,1,1,6,4,1,3,0,0,0,2032.16,65000.0,258.0,0.0,0.0,258.0,0.0,0.0,4,1,38,47,37558.0,65258.0
5004901,50049,0,1,1,0,0,0,0,0,0,1854.0,38400.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,42,47,35330.0,38400.0
5004902,50049,0,2,1,0,0,0,0,0,0,2509.79,45000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,47,47,108350.0,45000.0
5005001,50050,1,1,2,0,0,0,0,0,0,2935.13,0.0,0.0,0.0,0.0,0.0,5787.0,0.0,0,1,70,47,0.0,0.0
5005101,50051,1,1,1,0,0,0,0,0,0,3316.56,0.0,3000.0,0.0,0.0,3000.0,16152.0,0.0,0,0,69,47,0.0,3000.0
5005102,50051,1,2,1,0,0,0,0,0,0,3908.62,30000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,19,47,16150.0,30000.0
5005301,50053,1,1,2,1,0,1,0,0,0,1889.3,42500.0,751.0,150.0,0.0,901.0,0.0,0.0,1,0,44,47,22601.0,43401.0
5005401,50054,0,1,1,0,0,0,0,0,0,2780.66,0.0,25.0,0.0,0.0,25.0,0.0,0.0,0,0,85,47,0.0,25.0
5005501,50055,1,1,3,2,0,2,0,0,0,1515.93,80000.0,515.0,0.0,0.0,515.0,0.0,0.0,2,0,30,47,59715.0,80515.0
5005502,50055,0,2,1,0,0,0,0,0,0,1515.93,70000.0,5.0,0.0,0.0,5.0,0.0,0.0,0,0,29,47,56155.0,70005.0
5005601,50056,1,1,2,0,0,0,0,0,0,4509.12,89000.0,500.0,0.0,0.0,500.0,0.0,0.0,0,1,24,47,61800.0,89500.0
5006001,50060,1,1,2,0,0,0,0,0,0,3099.96,27594.0,0.0,0.0,0.0,0.0,36490.0,0.0,0,1,77,47,4457.0,27594.0
5006101,50061,1,1,3,1,0,1,0,0,0,1580.03,0.0,0.0,0.0,0.0,0.0,6960.0,0.0,1,1,74,47,67616.0,0.0
5006401,50064,1,1,2,1,0,1,0,0,0,1924.44,3800.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,38,47,0.0,3800.0
5006402,50064,0,2,1,0,0,0,0,0,0,1924.44,60000.0,6071.0,0.0,0.0,6071.0,0.0,0.0,0,0,41,47,52221.0,66071.0
5006501,50065,0,1,1,0,0,0,0,0,0,2780.66,0.0,0.0,0.0,0.0,0.0,22176.0,0.0,0,0,85,47,0.0,0.0
5006601,50066,1,1,2,0,0,0,0,0,0,3375.16,138000.0,2320.0,0.0,0.0,2320.0,0.0,0.0,0,1,63,47,282620.0,140320.0
5006701,50067,0,1,1,0,0,0,0,0,0,2499.47,0.0,3020.0,0.0,0.0,3020.0,12839.0,0.0,0,0,85,47,0.0,3020.0
5006801,50068,1,1,3,2,0,2,0,0,0,1645.59,46000.0,10020.0,0.0,0.0,10020.0,0.0,0.0,2,0,34,47,29720.0,56020.0
5006901,50069,1,1,2,0,0,0,0,0,0,3337.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,56,47,0.0,0.0
5007001,50070,1,1,2,0,0,0,0,0,0,2995.28,0.0,6917.0,0.0,0.0,6917.0,49428.0,0.0,0,1,73,47,7482.0,6917.0
5007101,50071,1,1,1,0,0,0,0,0,0,1971.94,0.0,0.0,0.0,0.0,0.0,10379.0,0.0,0,0,67,47,0.0,0.0
5007102,50071,1,2,1,0,0,0,0,0,0,2583.21,9000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,21,47,0.0,9000.0
5007301,50073,0,1,1,0,0,0,0,0,0,3284.58,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0,22,47,0.0,1.0
5007302,50073,0,2,1,0,0,0,0,0,0,3284.58,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,22,47,0.0,10000.0
5007303,50073,0,3,1,0,0,0,0,0,0,3284.58,25000.0,6.0,0.0,0.0,6.0,0.0,0.0,0,0,21,47,11156.0,25006.0
5007304,50073,0,4,1,0,0,0,0,0,0,3284.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,22,47,0.0,0.0
5007401,50074,0,1,1,0,0,0,0,0,0,3515.37,75000.0,6500.0,1000.0,0.0,7500.0,0.0,0.0,0,0,27,47,68650.0,82500.0
5007402,50074,0,2,1,0,0,0,0,0,0,3515.37,27000.0,24.0,0.0,0.0,24.0,0.0,0.0,0,0,28,47,13174.0,27024.0
5007601,50076,1,1,3,1,1,0,0,0,0,2237.31,97000.0,1700.0,0.0,0.0,1700.0,0.0,0.0,1,1,38,47,71000.0,98700.0
5007801,50078,1,1,6,4,1,3,0,0,0,2995.28,76200.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,72,47,45500.0,76200.0
5007901,50079,1,1,2,0,0,0,0,0,0,2917.71,0.0,20.0,0.0,0.0,20.0,32758.0,0.0,0,1,85,47,0.0,20.0
5008001,50080,1,1,6,4,0,3,1,0,0,1657.48,136400.0,11520.0,0.0,0.0,11520.0,0.0,0.0,3,1,47,47,120220.0,147920.0
5008101,50081,1,1,2,0,0,0,0,0,0,1361.87,110000.0,780.0,0.0,0.0,780.0,0.0,0.0,0,1,51,47,83080.0,110780.0
5008102,50081,1,2,1,0,0,0,0,0,0,1578.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,77,47,0.0,0.0
5008301,50083,1,1,3,1,0,1,0,0,0,1761.6,96000.0,705.0,0.0,0.0,705.0,0.0,0.0,1,1,38,47,69005.0,96705.0
5008401,50084,0,1,1,0,0,0,0,0,0,3300.96,35000.0,10.0,0.0,0.0,10.0,0.0,0.0,0,0,28,47,21160.0,35010.0
5008402,50084,0,2,1,0,0,0,0,0,0,3300.96,33500.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,25,47,19650.0,33500.0
5008801,50088,0,1,1,0,0,0,0,0,0,3338.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,54,47,0.0,0.0
5008901,50089,1,1,1,0,0,0,0,0,0,1950.53,62000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,50,47,41200.0,62000.0
5008902,50089,1,2,1,0,0,0,0,0,0,1845.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,30,47,0.0,0.0
5008903,50089,2,3,4,2,2,0,0,0,0,2019.97,49000.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,28,47,21300.0,49000.0
5008904,50089,1,4,1,0,0,0,0,0,0,2019.97,60000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,25,47,46150.0,60000.0
5009001,50090,1,1,2,0,0,0,0,0,0,3249.02,0.0,8.0,10030.0,10200.0,20238.0,42732.0,0.0,0,1,85,47,64964.0,20238.0
5009101,50091,1,1,1,0,0,0,0,0,0,1160.41,40000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,49,47,12700.0,40000.0
5009102,50091,1,2,1,0,0,0,0,0,0,1540.32,50000.0,12000.0,0.0,0.0,12000.0,0.0,0.0,0,0,28,47,48150.0,62000.0
5009103,50091,1,3,1,1,0,0,0,0,1,1931.46,20000.0,30.0,0.0,0.0,30.0,0.0,0.0,0,0,19,47,6180.0,20030.0
5009201,50092,0,1,1,0,0,0,0,0,0,1495.62,43000.0,5.0,0.0,0.0,5.0,0.0,0.0,0,0,56,47,29155.0,43005.0
5009301,50093,1,1,2,0,0,0,0,0,0,2199.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,62,47,0.0,0.0
5009302,50093,2,2,5,4,0,3,1,0,0,2681.7,28000.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,42,47,7200.0,28000.0
5009401,50094,1,1,2,0,0,0,0,0,0,2890.38,82000.0,50040.0,0.0,0.0,50040.0,0.0,0.0,0,1,47,47,104340.0,132040.0
5009402,50094,1,2,1,0,0,0,0,0,0,1813.02,0.0,0.0,0.0,0.0,0.0,18179.0,0.0,0,0,85,47,0.0,0.0
5009501,50095,1,1,2,1,0,1,0,0,0,1264.44,0.0,0.0,0.0,0.0,0.0,18263.0,0.0,1,0,78,47,0.0,0.0
5009502,50095,1,2,1,0,0,0,0,0,0,2029.75,35000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,41,47,21150.0,35000.0
5009601,50096,1,1,3,1,0,1,0,0,0,1812.91,130000.0,167.0,0.0,0.0,167.0,0.0,0.0,1,1,46,47,102467.0,130167.0
5009701,50097,1,1,2,0,0,0,0,0,0,2780.66,0.0,0.0,0.0,0.0,0.0,48515.0,0.0,0,1,85,47,0.0,0.0
5009901,50099,0,1,1,0,0,0,0,0,0,3330.97,40350.0,365.0,0.0,0.0,365.0,0.0,0.0,0,0,56,47,26865.0,40715.0
5010001,50100,1,1,4,2,1,1,0,0,0,1553.75,219000.0,401.0,0.0,0.0,401.0,0.0,0.0,2,1,32,47,191301.0,219401.0
5010101,50101,1,1,2,0,0,0,0,0,0,1787.72,0.0,0.0,0.0,0.0,0.0,19570.0,0.0,0,1,50,47,0.0,0.0
5010102,50101,2,2,2,2,1,0,0,0,0,1571.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,21,47,0.0,0.0
5010103,50101,1,3,1,1,0,0,0,0,0,1571.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,23,47,0.0,0.0
5010201,50102,0,1,1,0,0,0,0,0,0,3692.43,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0,0,62,47,0.0,2.0
5010301,50103,1,1,2,0,0,0,0,0,0,2711.89,3000.0,157.0,0.0,0.0,157.0,21958.0,0.0,0,1,77,47,0.0,3157.0
5010401,50104,0,1,1,0,0,0,0,0,0,2866.76,0.0,20.0,0.0,0.0,20.0,5676.0,0.0,0,0,61,47,0.0,20.0
5010501,50105,0,1,1,0,0,0,0,0,0,3351.98,0.0,0.0,0.0,0.0,0.0,13044.0,0.0,0,0,52,47,0.0,0.0
5010601,50106,1,1,5,3,0,3,0,0,0,1610.63,34000.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,33,47,6300.0,34000.0
5010801,50108,1,1,2,0,0,0,0,0,0,3541.04,75000.0,2.0,0.0,0.0,2.0,0.0,6240.0,0,1,56,47,52042.0,81242.0
5010901,50109,1,1,2,0,0,0,0,0,0,2935.13,0.0,18145.0,0.0,0.0,18145.0,36072.0,0.0,0,1,70,47,32801.0,18145.0
5011201,50112,0,1,1,0,0,0,0,0,0,3617.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,58,47,0.0,0.0
5011301,50113,1,1,2,0,0,0,0,0,0,3627.78,127000.0,4.0,0.0,0.0,4.0,0.0,0.0,0,1,35,47,99304.0,127004.0
5011401,50114,1,1,2,0,0,0,0,0,0,3106.58,0.0,0.0,0.0,0.0,0.0,14686.0,0.0,0,1,69,47,0.0,0.0
5011501,50115,1,1,2,0,0,0,0,0,0,3399.24,0.0,1.0,0.0,0.0,1.0,20663.0,0.0,0,1,68,47,23679.0,1.0
5011601,50116,1,1,1,0,0,0,0,0,0,1999.37,17000.0,10.0,0.0,0.0,10.0,0.0,0.0,0,0,62,47,3160.0,17010.0
5011602,50116,1,2,1,0,0,0,0,0,0,3495.32,17000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,40,47,3150.0,17000.0
5012001,50120,1,1,5,3,2,1,0,0,0,3096.02,55000.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,34,47,27300.0,55000.0
5012201,50122,1,1,6,4,3,1,0,0,0,1477.82,115000.0,850.0,0.0,0.0,850.0,0.0,0.0,4,1,38,47,88150.0,115850.0
5012401,50124,1,1,2,0,0,0,0,0,0,2892.41,0.0,100.0,0.0,0.0,100.0,29744.0,0.0,0,1,61,47,0.0,100.0
5012501,50125,1,1,2,0,0,0,0,0,0,2954.09,81648.0,936.0,0.0,0.0,936.0,0.0,0.0,0,1,54,47,54886.0,82584.0
5012502,50125,1,2,1,0,0,0,0,0,0,1813.02,0.0,0.0,0.0,0.0,0.0,17579.0,0.0,0,0,80,47,0.0,0.0
5012701,50127,0,1,1,0,0,0,0,0,0,2637.65,0.0,0.0,0.0,0.0,0.0,11364.0,0.0,0,0,68,47,0.0,0.0
5012702,50127,0,2,1,0,0,0,0,0,0,2637.65,0.0,1.0,0.0,0.0,1.0,15876.0,0.0,0,0,67,47,0.0,1.0
5013101,50131,0,1,1,0,0,0,0,0,0,3246.42,0.0,5047.0,0.0,0.0,5047.0,20700.0,0.0,0,0,64,47,36679.0,5047.0
5013201,50132,1,1,1,0,0,0,0,0,0,2962.56,0.0,0.0,0.0,0.0,0.0,12000.0,0.0,0,0,71,47,0.0,0.0
5013202,50132,1,2,1,0,0,0,0,0,0,3336.62,49000.0,5.0,0.0,0.0,5.0,0.0,0.0,0,0,53,47,39755.0,49005.0
5013203,50132,1,3,1,0,0,0,0,0,0,3071.83,25840.0,2.0,0.0,0.0,2.0,0.0,0.0,0,0,25,47,11992.0,25842.0
5013501,50135,1,1,2,1,0,1,0,0,0,1684.03,12600.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,45,47,0.0,12600.0
5013701,50137,0,1,1,0,0,0,0,0,0,2850.14,0.0,0.0,0.0,0.0,0.0,24204.0,0.0,0,0,77,47,0.0,0.0
5013901,50139,1,1,2,0,0,0,0,0,0,3384.53,0.0,4007.0,5250.0,0.0,9257.0,20400.0,0.0,0,1,65,47,101221.0,9257.0
5014001,50140,1,1,2,0,0,0,0,0,0,2977.51,0.0,12.0,0.0,0.0,12.0,24000.0,0.0,0,1,78,47,0.0,12.0
5014101,50141,1,1,3,1,0,1,0,0,0,1547.0,166000.0,19005.0,0.0,0.0,19005.0,0.0,0.0,1,1,41,47,157305.0,185005.0
5014201,50142,1,1,5,3,0,2,0,1,0,2172.83,153287.0,666.0,0.0,0.0,666.0,0.0,0.0,2,1,44,47,126061.0,153953.0
5014301,50143,1,1,2,0,0,0,0,0,0,3127.86,0.0,11.0,0.0,0.0,11.0,25870.0,0.0,0,1,73,47,0.0,11.0
5014302,50143,1,2,1,0,0,0,0,0,0,2866.76,30000.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0,61,47,16151.0,30001.0
5014401,50144,1,1,1,0,0,0,0,0,0,3649.29,50000.0,60.0,0.0,0.0,60.0,0.0,0.0,0,0,62,47,36210.0,50060.0
5014402,50144,1,2,1,0,0,0,0,0,0,3037.69,0.0,5.0,0.0,0.0,5.0,6000.0,0.0,0,0,79,47,0.0,5.0
5014501,50145,0,1,1,0,0,0,0,0,0,3427.73,5700.0,244.0,0.0,0.0,244.0,30000.0,0.0,0,0,74,47,0.0,5944.0
5014601,50146,1,1,2,0,0,0,0,0,0,2637.65,13000.0,18002.0,0.0,0.0,18002.0,37872.0,0.0,0,1,76,47,22451.0,31002.0
5014701,50147,0,1,1,0,0,0,0,0,0,2456.72,13000.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0,64,47,0.0,13001.0
5015001,50150,1,1,2,0,0,0,0,0,0,2370.83,0.0,4026.0,5000.0,0.0,9026.0,0.0,0.0,0,1,45,47,90850.0,9026.0
5015101,50151,1,1,2,0,0,0,0,0,0,1743.63,190000.0,20000.0,0.0,0.0,20000.0,0.0,0.0,0,1,48,47,182300.0,210000.0
5015201,50152,1,1,4,2,0,2,0,0,0,1258.57,143000.0,2100.0,0.0,0.0,2100.0,0.0,0.0,2,1,41,47,119900.0,145100.0
5015301,50153,1,1,2,0,0,0,0,0,0,2637.65,85000.0,213.0,450.0,0.0,663.0,55520.0,0.0,0,1,66,47,102155.0,85663.0
5015401,50154,1,1,4,2,0,1,0,1,0,1931.89,146000.0,2250.0,0.0,0.0,2250.0,0.0,0.0,1,1,42,47,120550.0,148250.0
5015501,50155,1,1,5,3,1,2,0,0,0,2075.59,170000.0,864.0,0.0,0.0,864.0,0.0,0.0,3,1,38,47,143164.0,170864.0
5015601,50156,1,1,2,0,0,0,0,0,0,2935.13,110000.0,50004.0,0.0,0.0,50004.0,56707.0,0.0,0,1,73,47,130232.0,160004.0
5015701,50157,0,1,1,0,0,0,0,0,0,3325.58,0.0,6200.0,0.0,0.0,6200.0,34440.0,0.0,0,0,66,47,23007.0,6200.0
5015901,50159,1,1,2,0,0,0,0,0,0,3083.58,17500.0,403.0,0.0,0.0,403.0,0.0,0.0,0,1,26,47,25619.0,17903.0
5016001,50160,1,1,1,0,0,0,0,0,0,3177.57,60000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,41,47,43810.0,60000.0
5016002,50160,1,2,1,0,0,0,0,0,0,3316.56,0.0,0.0,0.0,0.0,0.0,25572.0,0.0,0,0,69,47,0.0,0.0
5016101,50161,1,1,2,0,0,0,0,0,0,1720.05,55000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,63,47,28043.0,55000.0
5016201,50162,1,1,2,0,0,0,0,0,0,3427.73,5000.0,1600.0,3500.0,0.0,5100.0,46720.0,0.0,0,1,70,47,0.0,10100.0
5016301,50163,1,1,2,0,0,0,0,0,0,2201.83,20000.0,20.0,0.0,0.0,20.0,0.0,0.0,0,1,55,47,549.0,20020.0
5016302,50163,1,2,1,0,0,0,0,0,0,2061.37,0.0,10.0,0.0,0.0,10.0,0.0,0.0,0,0,25,47,80.0,10.0
5016303,50163,1,3,1,1,0,0,0,0,0,2463.63,0.0,10.0,0.0,0.0,10.0,0.0,0.0,0,0,23,47,80.0,10.0
5016401,50164,1,1,3,1,0,1,0,0,0,1937.56,87000.0,9012.0,0.0,0.0,9012.0,0.0,0.0,1,1,41,47,75312.0,96012.0
5016601,50166,0,1,1,0,0,0,0,0,0,3852.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,20,47,10481.0,0.0
5016602,50166,0,2,1,0,0,0,0,0,0,3852.12,13000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,20,47,0.0,13000.0
5016603,50166,0,3,1,0,0,0,0,0,0,3596.98,13000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,21,47,0.0,13000.0
5016604,50166,0,4,1,0,0,0,0,0,0,2952.77,25000.0,50.0,0.0,0.0,50.0,0.0,0.0,0,0,21,47,11200.0,25050.0
5016801,50168,1,1,2,0,0,0,0,0,0,2025.92,210000.0,3040.0,0.0,0.0,3040.0,0.0,0.0,0,1,58,47,185340.0,213040.0
5016802,50168,1,2,1,1,0,0,0,0,1,1911.59,3600.0,2.0,0.0,0.0,2.0,0.0,0.0,0,0,22,47,0.0,3602.0
5017001,50170,0,1,1,0,0,0,0,0,0,2323.21,0.0,269.0,0.0,0.0,269.0,24539.0,0.0,0,0,75,47,0.0,269.0
5017101,50171,1,1,2,0,0,0,0,0,0,2832.33,80000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,40,47,52300.0,80000.0
5017102,50171,1,2,1,1,0,0,0,0,0,4616.68,28000.0,49.0,0.0,0.0,49.0,0.0,0.0,0,0,23,47,14199.0,28049.0
5017201,50172,1,1,2,0,0,0,0,0,0,2834.32,0.0,0.0,0.0,0.0,0.0,25536.0,0.0,0,1,78,47,0.0,0.0
5017301,50173,1,1,2,0,0,0,0,0,0,2479.55,93364.0,108029.0,0.0,0.0,108029.0,0.0,0.0,0,1,68,47,179349.0,201393.0
5017401,50174,1,1,2,0,0,0,0,0,0,3328.19,51000.0,515.0,15000.0,0.0,15515.0,34524.0,0.0,0,1,74,47,66660.0,66515.0
5017501,50175,1,1,4,2,0,1,1,0,0,1729.44,87000.0,75.0,0.0,0.0,75.0,0.0,0.0,1,1,46,47,59375.0,87075.0
5017502,50175,1,2,1,1,0,0,0,0,1,2393.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,21,47,0.0,0.0
5017601,50176,1,1,2,0,0,0,0,0,0,3954.18,225000.0,782.0,8300.0,0.0,9082.0,0.0,0.0,0,1,64,47,206382.0,234082.0
5017701,50177,1,1,2,0,0,0,0,0,0,2370.83,0.0,5530.0,0.0,0.0,5530.0,38375.0,0.0,0,1,79,47,0.0,5530.0
5017801,50178,1,1,1,0,0,0,0,0,0,1406.75,25000.0,1586.0,0.0,0.0,1586.0,14904.0,0.0,0,0,66,47,20480.0,26586.0
5017802,50178,2,2,4,2,0,1,1,0,0,2029.75,90000.0,2030.0,0.0,0.0,2030.0,0.0,0.0,1,1,41,47,64329.0,92030.0
5017901,50179,1,1,2,0,0,0,0,0,0,4194.97,125000.0,597.0,0.0,0.0,597.0,0.0,0.0,0,1,36,47,122897.0,125597.0
5018001,50180,0,1,1,0,0,0,0,0,0,3778.46,157000.0,5153.0,1884.0,2500.0,9537.0,0.0,0.0,0,0,33,47,152687.0,166537.0
5018101,50181,0,1,1,0,0,0,0,0,0,4711.3,25000.0,40.0,0.0,0.0,40.0,0.0,0.0,0,0,25,47,11190.0,25040.0
5018102,50181,0,2,1,0,0,0,0,0,0,4711.3,29000.0,40.0,0.0,0.0,40.0,0.0,0.0,0,0,22,47,15190.0,29040.0
5018201,50182,0,1,1,0,0,0,0,0,0,3778.46,48000.0,1170.0,0.0,0.0,1170.0,0.0,0.0,0,0,31,47,35320.0,49170.0
5018202,50182,0,2,1,0,0,0,0,0,0,3491.18,0.0,170.0,0.0,0.0,170.0,0.0,0.0,0,0,30,47,33665.0,170.0
5018401,50184,1,1,4,2,1,1,0,0,0,2057.69,83000.0,50.0,0.0,0.0,50.0,0.0,0.0,2,1,55,47,55350.0,83050.0
5018402,50184,1,2,1,0,0,0,0,0,0,3264.14,5000.0,20.0,0.0,0.0,20.0,0.0,0.0,0,0,24,47,0.0,5020.0
5018701,50187,1,1,3,1,1,0,0,0,0,2128.63,219900.0,500.0,0.0,0.0,500.0,0.0,0.0,1,1,30,47,192700.0,220400.0
5018801,50188,0,1,1,0,0,0,0,0,0,3187.41,0.0,1305.0,0.0,0.0,1305.0,28368.0,0.0,0,0,80,47,0.0,1305.0
5018901,50189,0,1,1,0,0,0,0,0,0,2584.68,5000.0,10.0,0.0,0.0,10.0,19200.0,0.0,0,0,69,47,0.0,5010.0
5019001,50190,1,1,2,0,0,0,0,0,0,1560.27,310000.0,28450.0,1600.0,0.0,30050.0,0.0,0.0,0,1,60,47,312350.0,340050.0
5019002,50190,1,2,1,1,0,0,0,0,1,2096.42,9500.0,6.0,0.0,0.0,6.0,0.0,0.0,0,0,22,47,0.0,9506.0
5019101,50191,1,1,3,1,1,0,0,0,0,1943.84,49000.0,0.0,0.0,0.0,0.0,10968.0,0.0,1,1,48,47,30623.0,49000.0
5019201,50192,0,1,1,0,0,0,0,0,0,2456.72,80000.0,330.0,0.0,0.0,330.0,0.0,0.0,0,0,63,47,66480.0,80330.0
5019401,50194,1,1,3,2,0,2,0,0,0,1693.27,69000.0,109.0,0.0,0.0,109.0,0.0,0.0,2,0,41,47,48309.0,69109.0
5019501,50195,1,1,2,1,0,1,0,0,0,1927.26,54000.0,390.0,0.0,0.0,390.0,0.0,0.0,1,0,57,47,33590.0,54390.0
5019601,50196,0,1,1,0,0,0,0,0,0,3043.22,0.0,0.0,0.0,0.0,0.0,19068.0,0.0,0,0,75,47,0.0,0.0
5019801,50198,0,1,1,0,0,0,0,0,0,2637.65,0.0,116.0,0.0,0.0,116.0,12000.0,0.0,0,0,65,47,0.0,116.0
5019901,50199,0,1,1,0,0,0,0,0,0,2740.89,0.0,0.0,0.0,0.0,0.0,20136.0,0.0,0,0,80,47,0.0,0.0
5020001,50200,0,1,1,0,0,0,0,0,0,4711.3,30000.0,575.0,0.0,0.0,575.0,0.0,0.0,0,0,21,47,16725.0,30575.0
5020002,50200,0,2,1,0,0,0,0,0,0,4711.3,40000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,21,47,26150.0,40000.0
5020401,50204,0,1,1,0,0,0,0,0,0,1514.89,0.0,0.0,0.0,0.0,0.0,5784.0,0.0,0,0,52,47,0.0,0.0
5020501,50205,1,1,3,1,0,1,0,0,0,1763.93,52000.0,134.0,10000.0,5000.0,15134.0,19979.0,0.0,1,1,57,47,58916.0,67134.0
5020502,50205,1,2,1,0,0,0,0,0,0,1610.63,36000.0,1350.0,0.0,0.0,1350.0,0.0,0.0,0,0,30,47,23500.0,37350.0
5020601,50206,0,1,1,0,0,0,0,0,0,3191.97,0.0,62524.0,0.0,0.0,62524.0,21408.0,0.0,0,0,68,47,91989.0,62524.0
5020801,50208,1,1,2,0,0,0,0,0,0,1415.65,106951.0,5270.0,0.0,0.0,5270.0,0.0,0.0,0,1,64,47,91721.0,112221.0
5020802,50208,1,2,1,0,0,0,0,0,0,2819.25,45000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,41,47,31150.0,45000.0
5020803,50208,2,3,2,1,0,1,0,0,0,2172.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,43,47,0.0,0.0
5020901,50209,1,1,1,0,0,0,0,0,0,2742.32,0.0,0.0,0.0,0.0,0.0,11579.0,0.0,0,0,54,47,0.0,0.0
5020902,50209,1,2,1,0,0,0,0,0,0,6463.88,0.0,0.0,0.0,0.0,0.0,18888.0,0.0,0,0,66,47,0.0,0.0
5021001,50210,0,1,1,0,0,0,0,0,0,3476.63,0.0,0.0,0.0,0.0,0.0,21743.0,0.0,0,0,55,47,0.0,0.0
5021101,50211,1,1,2,0,0,0,0,0,0,3116.89,60000.0,10311.0,0.0,0.0,10311.0,0.0,0.0,0,1,54,47,42611.0,70311.0
5021201,50212,0,1,1,0,0,0,0,0,0,2370.83,0.0,130.0,0.0,0.0,130.0,8820.0,0.0,0,0,85,47,0.0,130.0
5021501,50215,1,1,4,2,1,1,0,0,0,1388.5,50603.0,41.0,0.0,0.0,41.0,0.0,0.0,2,1,35,47,22794.0,50644.0
