date,variable,value,estimate_type
2033,population_civ_16yo_census_pct_change,0.498,projected
2034,population_civ_16yo_census_pct_change,0.442,projected
2035,population_civ_16yo_census_pct_change,0.394,projected
2036,population_civ_16yo_census_pct_change,0.357,projected
2023,population_civ_16yo_pct_change,1.084,actual
2024,population_civ_16yo_pct_change,0.75,actual
2025,population_civ_16yo_pct_change,1.594,projected
2026,population_civ_16yo_pct_change,1.157,projected
2027,population_civ_16yo_pct_change,0.776,projected
2028,population_civ_16yo_pct_change,0.565,projected
2029,population_civ_16yo_pct_change,0.583,projected
2030,population_civ_16yo_pct_change,0.607,projected
2031,population_civ_16yo_pct_change,0.584,projected
2032,population_civ_16yo_pct_change,0.544,projected
2033,population_civ_16yo_pct_change,0.498,projected
2034,population_civ_16yo_pct_change,0.442,projected
2035,population_civ_16yo_pct_change,0.394,projected
2036,population_civ_16yo_pct_change,0.357,projected
2023,potential_gdp,27118.0,actual
2024,potential_gdp,28552.7,actual
2025,potential_gdp,30025.0,projected
2026,potential_gdp,31569.3,projected
2027,potential_gdp,33031.0,projected
2028,potential_gdp,34471.7,projected
2029,potential_gdp,35913.6,projected
2030,potential_gdp,37380.2,projected
2031,potential_gdp,38881.1,projected
2032,potential_gdp,40409.7,projected
2033,potential_gdp,41974.7,projected
2034,potential_gdp,43582.1,projected
2035,potential_gdp,45236.4,projected
2036,potential_gdp,46946.7,projected
2023,potential_gdp_pct_change,7.316,actual
2024,potential_gdp_pct_change,5.29,actual
2025,potential_gdp_pct_change,5.156,projected
2026,potential_gdp_pct_change,5.143,projected
2027,potential_gdp_pct_change,4.63,projected
2028,potential_gdp_pct_change,4.361,projected
2029,potential_gdp_pct_change,4.182,projected
2030,potential_gdp_pct_change,4.083,projected
2031,potential_gdp_pct_change,4.015,projected
2032,potential_gdp_pct_change,3.931,projected
2033,potential_gdp_pct_change,3.872,projected
2034,potential_gdp_pct_change,3.829,projected
2035,potential_gdp_pct_change,3.795,projected
2036,potential_gdp_pct_change,3.78,projected
2023,potential_lf,167.384,actual
2024,potential_lf,169.677,actual
2025,potential_lf,171.556,projected
2026,potential_lf,172.655,projected
2027,potential_lf,173.4,projected
2028,potential_lf,174.128,projected
2029,potential_lf,174.866,projected
2030,potential_lf,175.648,projected
2031,potential_lf,176.499,projected
2032,potential_lf,177.304,projected
2033,potential_lf,178.062,projected
2034,potential_lf,178.795,projected
2035,potential_lf,179.504,projected
2036,potential_lf,180.176,projected
2023,potential_lf_pct_change,1.161,actual
2024,potential_lf_pct_change,1.37,actual
2025,potential_lf_pct_change,1.107,projected
2026,potential_lf_pct_change,0.64,projected
2027,potential_lf_pct_change,0.431,projected
2028,potential_lf_pct_change,0.419,projected
2029,potential_lf_pct_change,0.423,projected
2030,potential_lf_pct_change,0.447,projected
2031,potential_lf_pct_change,0.484,projected
2032,potential_lf_pct_change,0.456,projected
2033,potential_lf_pct_change,0.427,projected
2034,potential_lf_pct_change,0.411,projected
2035,potential_lf_pct_change,0.396,projected
2036,potential_lf_pct_change,0.374,projected
2023,potential_lf_prod,133.254,actual
2024,potential_lf_prod,134.979,actual
2025,potential_lf_prod,136.855,projected
2026,potential_lf_prod,139.044,projected
2027,potential_lf_prod,141.438,projected
2028,potential_lf_prod,143.826,projected
2029,potential_lf_prod,146.162,projected
2030,potential_lf_prod,148.456,projected
2031,potential_lf_prod,150.677,projected
2032,potential_lf_prod,152.873,projected
2033,potential_lf_prod,155.058,projected
2034,potential_lf_prod,157.24,projected
2035,potential_lf_prod,159.424,projected
2036,potential_lf_prod,161.642,projected
2023,potential_lf_prod_pct_change,1.389,actual
2024,potential_lf_prod_pct_change,1.294,actual
2025,potential_lf_prod_pct_change,1.39,projected
2026,potential_lf_prod_pct_change,1.599,projected
2027,potential_lf_prod_pct_change,1.721,projected
2028,potential_lf_prod_pct_change,1.687,projected
2029,potential_lf_prod_pct_change,1.624,projected
2030,potential_lf_prod_pct_change,1.569,projected
2031,potential_lf_prod_pct_change,1.496,projected
2032,potential_lf_prod_pct_change,1.456,projected
2033,potential_lf_prod_pct_change,1.429,projected
2034,potential_lf_prod_pct_change,1.407,projected
2035,potential_lf_prod_pct_change,1.389,projected
2036,potential_lf_prod_pct_change,1.391,projected
2023,potential_lfpr,62.53,actual
2024,potential_lfpr,62.51,actual
2025,potential_lfpr,62.48,projected
2026,potential_lfpr,62.41,projected
2027,potential_lfpr,62.35,projected
2028,potential_lfpr,62.29,projected
2029,potential_lfpr,62.21,projected
2030,potential_lfpr,62.14,projected
2031,potential_lfpr,62.09,projected
2032,potential_lfpr,62.03,projected
2033,potential_lfpr,61.99,projected
2034,potential_lfpr,61.97,projected
2035,potential_lfpr,61.97,projected
2036,potential_lfpr,61.98,projected
2023,prop_inc_farm_adj,84.3,actual
2024,prop_inc_farm_adj,52.1,actual
2025,prop_inc_farm_adj,77.0,projected
2026,prop_inc_farm_adj,72.8,projected
2027,prop_inc_farm_adj,70.1,projected
2028,prop_inc_farm_adj,68.3,projected
2029,prop_inc_farm_adj,67.3,projected
2030,prop_inc_farm_adj,66.9,projected
2031,prop_inc_farm_adj,66.9,projected
2032,prop_inc_farm_adj,67.2,projected
2033,prop_inc_farm_adj,67.7,projected
2034,prop_inc_farm_adj,68.3,projected
2035,prop_inc_farm_adj,69.0,projected
2036,prop_inc_farm_adj,69.8,projected
2023,prop_inc_farm_adj_share_of_gdp,0.3,actual
2024,prop_inc_farm_adj_share_of_gdp,0.2,actual
2025,prop_inc_farm_adj_share_of_gdp,0.3,projected
2026,prop_inc_farm_adj_share_of_gdp,0.2,projected
2027,prop_inc_farm_adj_share_of_gdp,0.2,projected
2028,prop_inc_farm_adj_share_of_gdp,0.2,projected
2029,prop_inc_farm_adj_share_of_gdp,0.2,projected
2030,prop_inc_farm_adj_share_of_gdp,0.2,projected
2031,prop_inc_farm_adj_share_of_gdp,0.2,projected
2032,prop_inc_farm_adj_share_of_gdp,0.2,projected
2033,prop_inc_farm_adj_share_of_gdp,0.2,projected
2034,prop_inc_farm_adj_share_of_gdp,0.2,projected
2035,prop_inc_farm_adj_share_of_gdp,0.2,projected
2036,prop_inc_farm_adj_share_of_gdp,0.1,projected
2023,prop_inc_nonfarm_adj,1843.2,actual
2024,prop_inc_nonfarm_adj,1944.7,actual
2025,prop_inc_nonfarm_adj,2023.4,projected
2026,prop_inc_nonfarm_adj,2120.6,projected
2027,prop_inc_nonfarm_adj,2224.1,projected
2028,prop_inc_nonfarm_adj,2329.4,projected
2029,prop_inc_nonfarm_adj,2437.3,projected
2030,prop_inc_nonfarm_adj,2548.4,projected
2031,prop_inc_nonfarm_adj,2662.4,projected
2032,prop_inc_nonfarm_adj,2777.4,projected
2033,prop_inc_nonfarm_adj,2893.3,projected
2034,prop_inc_nonfarm_adj,3012.2,projected
2035,prop_inc_nonfarm_adj,3134.7,projected
2036,prop_inc_nonfarm_adj,3260.9,projected
2023,prop_inc_nonfarm_adj_share_of_gdp,6.7,actual
2024,prop_inc_nonfarm_adj_share_of_gdp,6.7,actual
2025,prop_inc_nonfarm_adj_share_of_gdp,6.7,projected
2026,prop_inc_nonfarm_adj_share_of_gdp,6.6,projected
2027,prop_inc_nonfarm_adj_share_of_gdp,6.7,projected
2028,prop_inc_nonfarm_adj_share_of_gdp,6.7,projected
2029,prop_inc_nonfarm_adj_share_of_gdp,6.8,projected
2030,prop_inc_nonfarm_adj_share_of_gdp,6.8,projected
2031,prop_inc_nonfarm_adj_share_of_gdp,6.9,projected
2032,prop_inc_nonfarm_adj_share_of_gdp,6.9,projected
2033,prop_inc_nonfarm_adj_share_of_gdp,6.9,projected
2034,prop_inc_nonfarm_adj_share_of_gdp,6.9,projected
2035,prop_inc_nonfarm_adj_share_of_gdp,7.0,projected
2036,prop_inc_nonfarm_adj_share_of_gdp,7.0,projected
2023,real_change_pri_invest,72.1,actual
2024,real_change_pri_invest,54.7,actual
2025,real_change_pri_invest,41.2,projected
2026,real_change_pri_invest,46.7,projected
2027,real_change_pri_invest,48.3,projected
2028,real_change_pri_invest,45.0,projected
2029,real_change_pri_invest,47.1,projected
2030,real_change_pri_invest,50.4,projected
2031,real_change_pri_invest,53.3,projected
2032,real_change_pri_invest,56.1,projected
2033,real_change_pri_invest,58.8,projected
2034,real_change_pri_invest,61.4,projected
2035,real_change_pri_invest,63.8,projected
2036,real_change_pri_invest,65.4,projected
2023,real_exports,2527.4,actual
2024,real_exports,2612.6,actual
2025,real_exports,2659.6,projected
2026,real_exports,2681.9,projected
2027,real_exports,2745.4,projected
2028,real_exports,2802.1,projected
2029,real_exports,2866.5,projected
2030,real_exports,2933.6,projected
2031,real_exports,3004.3,projected
2032,real_exports,3073.4,projected
2033,real_exports,3140.3,projected
2034,real_exports,3205.2,projected
2035,real_exports,3268.1,projected
2036,real_exports,3328.6,projected
2023,real_exports_pct_change,3.469,actual
2024,real_exports_pct_change,3.372,actual
2025,real_exports_pct_change,1.796,projected
2026,real_exports_pct_change,0.839,projected
2027,real_exports_pct_change,2.367,projected
2028,real_exports_pct_change,2.065,projected
2029,real_exports_pct_change,2.298,projected
2030,real_exports_pct_change,2.339,projected
2031,real_exports_pct_change,2.412,projected
2032,real_exports_pct_change,2.297,projected
2033,real_exports_pct_change,2.178,projected
2034,real_exports_pct_change,2.067,projected
2035,real_exports_pct_change,1.961,projected
2036,real_exports_pct_change,1.851,projected
2023,real_federal_government_c_gi,1458.6,actual
2024,real_federal_government_c_gi,1510.7,actual
2025,real_federal_government_c_gi,1532.9,projected
2026,real_federal_government_c_gi,1531.6,projected
2027,real_federal_government_c_gi,1551.8,projected
2028,real_federal_government_c_gi,1545.8,projected
2029,real_federal_government_c_gi,1540.3,projected
2030,real_federal_government_c_gi,1531.5,projected
2031,real_federal_government_c_gi,1521.1,projected
2032,real_federal_government_c_gi,1515.7,projected
2033,real_federal_government_c_gi,1512.9,projected
2034,real_federal_government_c_gi,1510.4,projected
2035,real_federal_government_c_gi,1510.0,projected
2036,real_federal_government_c_gi,1512.9,projected
2023,real_federal_government_c_gi_pct_change,2.094,actual
2024,real_federal_government_c_gi_pct_change,3.575,actual
2025,real_federal_government_c_gi_pct_change,1.466,projected
2026,real_federal_government_c_gi_pct_change,-0.081,projected
2027,real_federal_government_c_gi_pct_change,1.319,projected
2028,real_federal_government_c_gi_pct_change,-0.392,projected
2029,real_federal_government_c_gi_pct_change,-0.353,projected
2030,real_federal_government_c_gi_pct_change,-0.569,projected
2031,real_federal_government_c_gi_pct_change,-0.681,projected
2032,real_federal_government_c_gi_pct_change,-0.351,projected
2033,real_federal_government_c_gi_pct_change,-0.183,projected
2034,real_federal_government_c_gi_pct_change,-0.17,projected
2035,real_federal_government_c_gi_pct_change,-0.026,projected
2036,real_federal_government_c_gi_pct_change,0.192,projected
2023,real_gdp,22534.9,actual
2024,real_gdp,23220.3,actual
2025,real_gdp,23717.6,projected
2026,real_gdp,24259.9,projected
2027,real_gdp,24736.8,projected
2028,real_gdp,25185.5,projected
2029,real_gdp,25627.7,projected
2030,real_gdp,26083.7,projected
2031,real_gdp,26548.0,projected
2032,real_gdp,27015.9,projected
2033,real_gdp,27492.6,projected
2034,real_gdp,27979.3,projected
2035,real_gdp,28475.1,projected
2036,real_gdp,28978.8,projected
2023,real_gdp_nfb,17307.3,actual
2024,real_gdp_nfb,17870.7,actual
2025,real_gdp_nfb,18296.9,projected
2026,real_gdp_nfb,18813.3,projected
2027,real_gdp_nfb,19222.8,projected
2028,real_gdp_nfb,19616.0,projected
2029,real_gdp_nfb,20005.0,projected
2030,real_gdp_nfb,20411.6,projected
2031,real_gdp_nfb,20830.9,projected
2032,real_gdp_nfb,21259.3,projected
2033,real_gdp_nfb,21702.7,projected
2034,real_gdp_nfb,22160.2,projected
2035,real_gdp_nfb,22631.2,projected
2036,real_gdp_nfb,23112.0,projected
2023,real_gdp_nfb_pct_change,2.404,actual
2024,real_gdp_nfb_pct_change,3.255,actual
2025,real_gdp_nfb_pct_change,2.384,projected
2026,real_gdp_nfb_pct_change,2.821,projected
2027,real_gdp_nfb_pct_change,2.176,projected
2028,real_gdp_nfb_pct_change,2.045,projected
2029,real_gdp_nfb_pct_change,1.983,projected
2030,real_gdp_nfb_pct_change,2.032,projected
2031,real_gdp_nfb_pct_change,2.054,projected
2032,real_gdp_nfb_pct_change,2.056,projected
2033,real_gdp_nfb_pct_change,2.085,projected
2034,real_gdp_nfb_pct_change,2.108,projected
2035,real_gdp_nfb_pct_change,2.125,projected
2036,real_gdp_nfb_pct_change,2.124,projected
2023,real_gdp_pct_change,2.414,actual
2024,real_gdp_pct_change,3.041,actual
2025,real_gdp_pct_change,2.141,projected
2026,real_gdp_pct_change,2.286,projected
2027,real_gdp_pct_change,1.965,projected
2028,real_gdp_pct_change,1.813,projected
2029,real_gdp_pct_change,1.756,projected
2030,real_gdp_pct_change,1.779,projected
2031,real_gdp_pct_change,1.78,projected
2032,real_gdp_pct_change,1.762,projected
2033,real_gdp_pct_change,1.764,projected
2034,real_gdp_pct_change,1.77,projected
2035,real_gdp_pct_change,1.772,projected
2036,real_gdp_pct_change,1.768,projected
2023,real_gnp,22644.5,actual
2024,real_gnp,23229.1,actual
2025,real_gnp,23755.4,projected
2026,real_gnp,24346.4,projected
2027,real_gnp,24800.3,projected
2028,real_gnp,25217.3,projected
2029,real_gnp,25635.6,projected
2030,real_gnp,26071.1,projected
2031,real_gnp,26519.3,projected
2032,real_gnp,26973.7,projected
2033,real_gnp,27442.4,projected
2034,real_gnp,27924.0,projected
2035,real_gnp,28416.1,projected
2036,real_gnp,28915.0,projected
2023,real_gnp_pct_change,2.209,actual
2024,real_gnp_pct_change,2.581,actual
2025,real_gnp_pct_change,2.265,projected
2026,real_gnp_pct_change,2.487,projected
2027,real_gnp_pct_change,1.864,projected
2028,real_gnp_pct_change,1.681,projected
2029,real_gnp_pct_change,1.658,projected
2030,real_gnp_pct_change,1.698,projected
2031,real_gnp_pct_change,1.719,projected
2032,real_gnp_pct_change,1.713,projected
2033,real_gnp_pct_change,1.737,projected
2034,real_gnp_pct_change,1.754,projected
2035,real_gnp_pct_change,1.762,projected
2036,real_gnp_pct_change,1.755,projected
2023,real_government_c_gi,3760.7,actual
2024,real_government_c_gi,3910.6,actual
2025,real_government_c_gi,3998.2,projected
2026,real_government_c_gi,4025.3,projected
2027,real_government_c_gi,4056.1,projected
2028,real_government_c_gi,4060.1,projected
2029,real_government_c_gi,4065.6,projected
2030,real_government_c_gi,4066.7,projected
2031,real_government_c_gi,4066.6,projected
2032,real_government_c_gi,4072.5,projected
2033,real_government_c_gi,4080.1,projected
2034,real_government_c_gi,4086.2,projected
2035,real_government_c_gi,4091.8,projected
2036,real_government_c_gi,4098.6,projected
2023,real_government_c_gi_pct_change,2.477,actual
2024,real_government_c_gi_pct_change,3.986,actual
2025,real_government_c_gi_pct_change,2.239,projected
2026,real_government_c_gi_pct_change,0.676,projected
2027,real_government_c_gi_pct_change,0.765,projected
2028,real_government_c_gi_pct_change,0.099,projected
2029,real_government_c_gi_pct_change,0.135,projected
2030,real_government_c_gi_pct_change,0.027,projected
2031,real_government_c_gi_pct_change,-0.003,projected
2032,real_government_c_gi_pct_change,0.145,projected
2033,real_government_c_gi_pct_change,0.185,projected
2034,real_government_c_gi_pct_change,0.15,projected
2035,real_government_c_gi_pct_change,0.137,projected
2036,real_government_c_gi_pct_change,0.164,projected
2023,real_gross_pri_dom_invest,4187.5,actual
2024,real_gross_pri_dom_invest,4345.9,actual
2025,real_gross_pri_dom_invest,4415.6,projected
2026,real_gross_pri_dom_invest,4543.5,projected
2027,real_gross_pri_dom_invest,4713.7,projected
2028,real_gross_pri_dom_invest,4858.2,projected
2029,real_gross_pri_dom_invest,4972.0,projected
2030,real_gross_pri_dom_invest,5069.5,projected
2031,real_gross_pri_dom_invest,5172.0,projected
2032,real_gross_pri_dom_invest,5274.1,projected
2033,real_gross_pri_dom_invest,5381.9,projected
2034,real_gross_pri_dom_invest,5495.7,projected
2035,real_gross_pri_dom_invest,5628.3,projected
2036,real_gross_pri_dom_invest,5771.9,projected
2023,real_gross_pri_dom_invest_pct_change,0.02,actual
2024,real_gross_pri_dom_invest_pct_change,3.783,actual
2025,real_gross_pri_dom_invest_pct_change,1.604,projected
2026,real_gross_pri_dom_invest_pct_change,2.895,projected
2027,real_gross_pri_dom_invest_pct_change,3.746,projected
2028,real_gross_pri_dom_invest_pct_change,3.065,projected
2029,real_gross_pri_dom_invest_pct_change,2.341,projected
2030,real_gross_pri_dom_invest_pct_change,1.961,projected
2031,real_gross_pri_dom_invest_pct_change,2.021,projected
2032,real_gross_pri_dom_invest_pct_change,1.974,projected
2033,real_gross_pri_dom_invest_pct_change,2.043,projected
2034,real_gross_pri_dom_invest_pct_change,2.114,projected
2035,real_gross_pri_dom_invest_pct_change,2.412,projected
2036,real_gross_pri_dom_invest_pct_change,2.552,projected
2023,real_imports,3455.2,actual
2024,real_imports,3611.5,actual
2025,real_imports,3792.2,projected
2026,real_imports,3718.9,projected
2027,real_imports,3792.5,projected
2028,real_imports,3806.5,projected
2029,real_imports,3822.5,projected
2030,real_imports,3858.7,projected
2031,real_imports,3909.6,projected
2032,real_imports,3941.6,projected
2033,real_imports,3987.7,projected
2034,real_imports,4053.7,projected
2035,real_imports,4129.8,projected
2036,real_imports,4234.1,projected
2023,real_imports_pct_change,-0.629,actual
2024,real_imports_pct_change,4.525,actual
2025,real_imports_pct_change,5.002,projected
2026,real_imports_pct_change,-1.932,projected
2027,real_imports_pct_change,1.979,projected
2028,real_imports_pct_change,0.369,projected
2029,real_imports_pct_change,0.419,projected
2030,real_imports_pct_change,0.947,projected
2031,real_imports_pct_change,1.319,projected
2032,real_imports_pct_change,0.817,projected
2033,real_imports_pct_change,1.17,projected
2034,real_imports_pct_change,1.654,projected
2035,real_imports_pct_change,1.877,projected
2036,real_imports_pct_change,2.525,projected
2023,real_net_exports,-927.8,actual
2024,real_net_exports,-998.8,actual
2025,real_net_exports,-1132.6,projected
2026,real_net_exports,-1037.0,projected
2027,real_net_exports,-1047.1,projected
2028,real_net_exports,-1004.4,projected
2029,real_net_exports,-956.0,projected
2030,real_net_exports,-925.1,projected
2031,real_net_exports,-905.3,projected
2032,real_net_exports,-868.2,projected
2033,real_net_exports,-847.4,projected
2034,real_net_exports,-848.5,projected
2035,real_net_exports,-861.7,projected
2036,real_net_exports,-905.5,projected
2023,real_nonres_fixed_invest,3364.4,actual
2024,real_nonres_fixed_invest,3511.0,actual
2025,real_nonres_fixed_invest,3614.3,projected
2026,real_nonres_fixed_invest,3758.6,projected
2027,real_nonres_fixed_invest,3902.4,projected
2028,real_nonres_fixed_invest,4025.5,projected
2029,real_nonres_fixed_invest,4122.3,projected
2030,real_nonres_fixed_invest,4210.5,projected
2031,real_nonres_fixed_invest,4316.6,projected
2032,real_nonres_fixed_invest,4440.4,projected
2033,real_nonres_fixed_invest,4574.1,projected
2034,real_nonres_fixed_invest,4706.6,projected
2035,real_nonres_fixed_invest,4844.3,projected
2036,real_nonres_fixed_invest,4990.7,projected
2023,real_nonres_fixed_invest_pct_change,7.61,actual
2024,real_nonres_fixed_invest_pct_change,4.359,actual
2025,real_nonres_fixed_invest_pct_change,2.941,projected
2026,real_nonres_fixed_invest_pct_change,3.991,projected
2027,real_nonres_fixed_invest_pct_change,3.827,projected
2028,real_nonres_fixed_invest_pct_change,3.152,projected
2029,real_nonres_fixed_invest_pct_change,2.404,projected
2030,real_nonres_fixed_invest_pct_change,2.139,projected
2031,real_nonres_fixed_invest_pct_change,2.519,projected
2032,real_nonres_fixed_invest_pct_change,2.869,projected
2033,real_nonres_fixed_invest_pct_change,3.011,projected
2034,real_nonres_fixed_invest_pct_change,2.895,projected
2035,real_nonres_fixed_invest_pct_change,2.927,projected
2036,real_nonres_fixed_invest_pct_change,3.02,projected
2023,real_pce,15511.9,actual
2024,real_pce,15955.7,actual
2025,real_pce,16419.8,projected
2026,real_pce,16730.2,projected
2027,real_pce,17021.4,projected
2028,real_pce,17292.2,projected
2029,real_pce,17579.6,projected
2030,real_pce,17916.5,projected
2031,real_pce,18268.3,projected
2032,real_pce,18603.5,projected
2033,real_pce,18955.3,projected
2034,real_pce,19332.5,projected
2035,real_pce,19713.5,projected
2036,real_pce,20117.5,projected
2023,real_pce_pct_change,2.206,actual
2024,real_pce_pct_change,2.861,actual
2025,real_pce_pct_change,2.908,projected
2026,real_pce_pct_change,1.89,projected
2027,real_pce_pct_change,1.74,projected
2028,real_pce_pct_change,1.59,projected
2029,real_pce_pct_change,1.662,projected
2030,real_pce_pct_change,1.916,projected
2031,real_pce_pct_change,1.963,projected
2032,real_pce_pct_change,1.835,projected
2033,real_pce_pct_change,1.89,projected
2034,real_pce_pct_change,1.99,projected
2035,real_pce_pct_change,1.97,projected
2036,real_pce_pct_change,2.049,projected
2023,real_potential_gdp,22304.9,actual
2024,real_potential_gdp,22903.3,actual
2025,real_potential_gdp,23478.7,projected
2026,real_potential_gdp,24006.9,projected
2027,real_potential_gdp,24525.6,projected
2028,real_potential_gdp,25044.3,projected
2029,real_potential_gdp,25559.0,projected
2030,real_potential_gdp,26076.3,projected
2031,real_potential_gdp,26594.7,projected
2032,real_potential_gdp,27105.2,projected
2033,real_potential_gdp,27610.1,projected
2034,real_potential_gdp,28113.9,projected
2035,real_potential_gdp,28617.4,projected
2036,real_potential_gdp,29124.3,projected
2023,real_potential_gdp_pct_change,2.567,actual
2024,real_potential_gdp_pct_change,2.682,actual
2025,real_potential_gdp_pct_change,2.512,projected
2026,real_potential_gdp_pct_change,2.249,projected
2027,real_potential_gdp_pct_change,2.16,projected
2028,real_potential_gdp_pct_change,2.114,projected
2029,real_potential_gdp_pct_change,2.054,projected
2030,real_potential_gdp_pct_change,2.023,projected
2031,real_potential_gdp_pct_change,1.988,projected
2032,real_potential_gdp_pct_change,1.919,projected
2033,real_potential_gdp_pct_change,1.862,projected
2034,real_potential_gdp_pct_change,1.824,projected
2035,real_potential_gdp_pct_change,1.79,projected
2036,real_potential_gdp_pct_change,1.771,projected
2023,real_res_fixed_invest,761.5,actual
2024,real_res_fixed_invest,787.9,actual
2025,real_res_fixed_invest,782.8,projected
2026,real_res_fixed_invest,777.5,projected
2027,real_res_fixed_invest,804.5,projected
2028,real_res_fixed_invest,830.6,projected
2029,real_res_fixed_invest,847.3,projected
2030,real_res_fixed_invest,856.8,projected
2031,real_res_fixed_invest,858.0,projected
2032,real_res_fixed_invest,847.2,projected
2033,real_res_fixed_invest,834.3,projected
2034,real_res_fixed_invest,827.3,projected
2035,real_res_fixed_invest,830.7,projected
2036,real_res_fixed_invest,837.4,projected
2023,real_res_fixed_invest_pct_change,-12.19,actual
2024,real_res_fixed_invest_pct_change,3.465,actual
2025,real_res_fixed_invest_pct_change,-0.641,projected
2026,real_res_fixed_invest_pct_change,-0.674,projected
2027,real_res_fixed_invest_pct_change,3.463,projected
2028,real_res_fixed_invest_pct_change,3.249,projected
2029,real_res_fixed_invest_pct_change,2.01,projected
2030,real_res_fixed_invest_pct_change,1.121,projected
2031,real_res_fixed_invest_pct_change,0.141,projected
2032,real_res_fixed_invest_pct_change,-1.259,projected
2033,real_res_fixed_invest_pct_change,-1.519,projected
2034,real_res_fixed_invest_pct_change,-0.844,projected
2035,real_res_fixed_invest_pct_change,0.417,projected
2036,real_res_fixed_invest_pct_change,0.795,projected
2023,real_sl_government_c_gi,2302.2,actual
2024,real_sl_government_c_gi,2399.7,actual
2025,real_sl_government_c_gi,2464.8,projected
2026,real_sl_government_c_gi,2491.9,projected
2027,real_sl_government_c_gi,2502.4,projected
2028,real_sl_government_c_gi,2512.2,projected
2029,real_sl_government_c_gi,2522.8,projected
2030,real_sl_government_c_gi,2532.1,projected
2031,real_sl_government_c_gi,2541.7,projected
2032,real_sl_government_c_gi,2552.3,projected
2033,real_sl_government_c_gi,2562.2,projected
2034,real_sl_government_c_gi,2570.4,projected
2035,real_sl_government_c_gi,2576.2,projected
2036,real_sl_government_c_gi,2580.1,projected
2023,real_sl_government_c_gi_pct_change,2.7,actual
2024,real_sl_government_c_gi_pct_change,4.233,actual
2025,real_sl_government_c_gi_pct_change,2.713,projected
2026,real_sl_government_c_gi_pct_change,1.1,projected
2027,real_sl_government_c_gi_pct_change,0.423,projected
2028,real_sl_government_c_gi_pct_change,0.389,projected
2029,real_sl_government_c_gi_pct_change,0.42,projected
2030,real_sl_government_c_gi_pct_change,0.369,projected
2031,real_sl_government_c_gi_pct_change,0.378,projected
2032,real_sl_government_c_gi_pct_change,0.419,projected
2033,real_sl_government_c_gi_pct_change,0.385,projected
2034,real_sl_government_c_gi_pct_change,0.321,projected
2035,real_sl_government_c_gi_pct_change,0.224,projected
2036,real_sl_government_c_gi_pct_change,0.151,projected
2023,rental_inc_adj,973.7,actual
2024,rental_inc_adj,1062.4,actual
2025,rental_inc_adj,1114.1,projected
2026,rental_inc_adj,1138.6,projected
2027,rental_inc_adj,1178.1,projected
2028,rental_inc_adj,1209.1,projected
2029,rental_inc_adj,1237.3,projected
2030,rental_inc_adj,1258.5,projected
2031,rental_inc_adj,1281.9,projected
2032,rental_inc_adj,1311.1,projected
2033,rental_inc_adj,1348.2,projected
2034,rental_inc_adj,1390.9,projected
2035,rental_inc_adj,1437.6,projected
2036,rental_inc_adj,1487.8,projected
2023,rental_inc_adj_share_of_gdp,3.6,actual
2024,rental_inc_adj_share_of_gdp,3.7,actual
2025,rental_inc_adj_share_of_gdp,3.7,projected
2026,rental_inc_adj_share_of_gdp,3.6,projected
2027,rental_inc_adj_share_of_gdp,3.5,projected
2028,rental_inc_adj_share_of_gdp,3.5,projected
2029,rental_inc_adj_share_of_gdp,3.4,projected
2030,rental_inc_adj_share_of_gdp,3.4,projected
2031,rental_inc_adj_share_of_gdp,3.3,projected
2032,rental_inc_adj_share_of_gdp,3.3,projected
2033,rental_inc_adj_share_of_gdp,3.2,projected
2034,rental_inc_adj_share_of_gdp,3.2,projected
2035,rental_inc_adj_share_of_gdp,3.2,projected
2036,rental_inc_adj_share_of_gdp,3.2,projected
2023,res_fixed_invest,1104.0,actual
2024,res_fixed_invest,1171.2,actual
2025,res_fixed_invest,1199.9,projected
2026,res_fixed_invest,1227.0,projected
2027,res_fixed_invest,1303.4,projected
2028,res_fixed_invest,1381.6,projected
2029,res_fixed_invest,1448.1,projected
2030,res_fixed_invest,1504.8,projected
2031,res_fixed_invest,1548.5,projected
2032,res_fixed_invest,1570.0,projected
2033,res_fixed_invest,1586.4,projected
2034,res_fixed_invest,1613.5,projected
2035,res_fixed_invest,1662.5,projected
2036,res_fixed_invest,1720.5,projected
2023,res_fixed_invest_pct_change,-7.858,actual
2024,res_fixed_invest_pct_change,6.086,actual
2025,res_fixed_invest_pct_change,2.457,projected
2026,res_fixed_invest_pct_change,2.25,projected
2027,res_fixed_invest_pct_change,6.232,projected
2028,res_fixed_invest_pct_change,5.996,projected
2029,res_fixed_invest_pct_change,4.812,projected
2030,res_fixed_invest_pct_change,3.915,projected
2031,res_fixed_invest_pct_change,2.907,projected
2032,res_fixed_invest_pct_change,1.389,projected
2033,res_fixed_invest_pct_change,1.039,projected
2034,res_fixed_invest_pct_change,1.709,projected
2035,res_fixed_invest_pct_change,3.038,projected
2036,res_fixed_invest_pct_change,3.489,projected
2023,sl_government_c_gi,2933.0,actual
2024,sl_government_c_gi,3110.8,actual
2025,sl_government_c_gi,3261.1,projected
2026,sl_government_c_gi,3401.0,projected
2027,sl_government_c_gi,3527.7,projected
2028,sl_government_c_gi,3650.7,projected
2029,sl_government_c_gi,3774.5,projected
2030,sl_government_c_gi,3898.3,projected
2031,sl_government_c_gi,4025.9,projected
2032,sl_government_c_gi,4159.5,projected
2033,sl_government_c_gi,4295.9,projected
