date,variable,value,estimate_type
2026,prop_inc_farm_adj,44.7,projected
2027,prop_inc_farm_adj,47.5,projected
2028,prop_inc_farm_adj,50.0,projected
2029,prop_inc_farm_adj,52.3,projected
2030,prop_inc_farm_adj,54.4,projected
2031,prop_inc_farm_adj,56.3,projected
2032,prop_inc_farm_adj,58.1,projected
2033,prop_inc_farm_adj,59.6,projected
2034,prop_inc_farm_adj,61.1,projected
2035,prop_inc_farm_adj,62.5,projected
2022,prop_inc_farm_adj_share_of_gdp,0.341,actual
2023,prop_inc_farm_adj_share_of_gdp,0.31,actual
2024,prop_inc_farm_adj_share_of_gdp,0.148,actual
2025,prop_inc_farm_adj_share_of_gdp,0.136,projected
2026,prop_inc_farm_adj_share_of_gdp,0.142,projected
2027,prop_inc_farm_adj_share_of_gdp,0.146,projected
2028,prop_inc_farm_adj_share_of_gdp,0.148,projected
2029,prop_inc_farm_adj_share_of_gdp,0.149,projected
2030,prop_inc_farm_adj_share_of_gdp,0.149,projected
2031,prop_inc_farm_adj_share_of_gdp,0.149,projected
2032,prop_inc_farm_adj_share_of_gdp,0.147,projected
2033,prop_inc_farm_adj_share_of_gdp,0.146,projected
2034,prop_inc_farm_adj_share_of_gdp,0.144,projected
2035,prop_inc_farm_adj_share_of_gdp,0.142,projected
2022,prop_inc_nonfarm_adj,1770.3,actual
2023,prop_inc_nonfarm_adj,1850.6,actual
2024,prop_inc_nonfarm_adj,1945.9,actual
2025,prop_inc_nonfarm_adj,2025.5,projected
2026,prop_inc_nonfarm_adj,2115.7,projected
2027,prop_inc_nonfarm_adj,2199.7,projected
2028,prop_inc_nonfarm_adj,2278.6,projected
2029,prop_inc_nonfarm_adj,2356.0,projected
2030,prop_inc_nonfarm_adj,2433.7,projected
2031,prop_inc_nonfarm_adj,2514.6,projected
2032,prop_inc_nonfarm_adj,2601.8,projected
2033,prop_inc_nonfarm_adj,2697.9,projected
2034,prop_inc_nonfarm_adj,2802.6,projected
2035,prop_inc_nonfarm_adj,2908.8,projected
2022,prop_inc_nonfarm_adj_share_of_gdp,6.937,actual
2023,prop_inc_nonfarm_adj_share_of_gdp,6.771,actual
2024,prop_inc_nonfarm_adj_share_of_gdp,6.751,actual
2025,prop_inc_nonfarm_adj_share_of_gdp,6.721,projected
2026,prop_inc_nonfarm_adj_share_of_gdp,6.75,projected
2027,prop_inc_nonfarm_adj_share_of_gdp,6.76,projected
2028,prop_inc_nonfarm_adj_share_of_gdp,6.748,projected
2029,prop_inc_nonfarm_adj_share_of_gdp,6.722,projected
2030,prop_inc_nonfarm_adj_share_of_gdp,6.687,projected
2031,prop_inc_nonfarm_adj_share_of_gdp,6.653,projected
2032,prop_inc_nonfarm_adj_share_of_gdp,6.628,projected
2033,prop_inc_nonfarm_adj_share_of_gdp,6.617,projected
2034,prop_inc_nonfarm_adj_share_of_gdp,6.62,projected
2035,prop_inc_nonfarm_adj_share_of_gdp,6.62,projected
2022,real_change_pri_invest,135.3,actual
2023,real_change_pri_invest,55.7,actual
2024,real_change_pri_invest,49.5,actual
2025,real_change_pri_invest,71.3,projected
2026,real_change_pri_invest,61.7,projected
2027,real_change_pri_invest,65.4,projected
2028,real_change_pri_invest,64.8,projected
2029,real_change_pri_invest,66.0,projected
2030,real_change_pri_invest,69.4,projected
2031,real_change_pri_invest,70.8,projected
2032,real_change_pri_invest,73.9,projected
2033,real_change_pri_invest,75.4,projected
2034,real_change_pri_invest,76.1,projected
2035,real_change_pri_invest,76.6,projected
2022,real_exports,2425.9,actual
2023,real_exports,2511.5,actual
2024,real_exports,2583.8,actual
2025,real_exports,2620.8,projected
2026,real_exports,2687.3,projected
2027,real_exports,2785.0,projected
2028,real_exports,2884.0,projected
2029,real_exports,2965.4,projected
2030,real_exports,3038.8,projected
2031,real_exports,3108.6,projected
2032,real_exports,3178.5,projected
2033,real_exports,3249.9,projected
2034,real_exports,3318.5,projected
2035,real_exports,3385.6,projected
2022,real_exports_pct_change,8.053,actual
2023,real_exports_pct_change,3.526,actual
2024,real_exports_pct_change,2.879,actual
2025,real_exports_pct_change,1.43,projected
2026,real_exports_pct_change,2.537,projected
2027,real_exports_pct_change,3.635,projected
2028,real_exports_pct_change,3.555,projected
2029,real_exports_pct_change,2.823,projected
2030,real_exports_pct_change,2.474,projected
2031,real_exports_pct_change,2.297,projected
2032,real_exports_pct_change,2.249,projected
2033,real_exports_pct_change,2.246,projected
2034,real_exports_pct_change,2.11,projected
2035,real_exports_pct_change,2.022,projected
2022,real_federal_government_c_gi,1428.0,actual
2023,real_federal_government_c_gi,1458.6,actual
2024,real_federal_government_c_gi,1488.3,actual
2025,real_federal_government_c_gi,1510.5,projected
2026,real_federal_government_c_gi,1506.9,projected
2027,real_federal_government_c_gi,1504.9,projected
2028,real_federal_government_c_gi,1502.7,projected
2029,real_federal_government_c_gi,1501.0,projected
2030,real_federal_government_c_gi,1501.8,projected
2031,real_federal_government_c_gi,1500.9,projected
2032,real_federal_government_c_gi,1504.6,projected
2033,real_federal_government_c_gi,1510.1,projected
2034,real_federal_government_c_gi,1514.7,projected
2035,real_federal_government_c_gi,1518.3,projected
2022,real_federal_government_c_gi_pct_change,-2.817,actual
2023,real_federal_government_c_gi_pct_change,2.144,actual
2024,real_federal_government_c_gi_pct_change,2.038,actual
2025,real_federal_government_c_gi_pct_change,1.487,projected
2026,real_federal_government_c_gi_pct_change,-0.234,projected
2027,real_federal_government_c_gi_pct_change,-0.133,projected
2028,real_federal_government_c_gi_pct_change,-0.149,projected
2029,real_federal_government_c_gi_pct_change,-0.114,projected
2030,real_federal_government_c_gi_pct_change,0.052,projected
2031,real_federal_government_c_gi_pct_change,-0.059,projected
2032,real_federal_government_c_gi_pct_change,0.247,projected
2033,real_federal_government_c_gi_pct_change,0.363,projected
2034,real_federal_government_c_gi_pct_change,0.308,projected
2035,real_federal_government_c_gi_pct_change,0.239,projected
2022,real_gdp,21962.6,actual
2023,real_gdp,22493.3,actual
2024,real_gdp,23156.2,actual
2025,real_gdp,23673.7,projected
2026,real_gdp,24112.4,projected
2027,real_gdp,24540.7,projected
2028,real_gdp,24969.7,projected
2029,real_gdp,25411.5,projected
2030,real_gdp,25873.5,projected
2031,real_gdp,26344.4,projected
2032,real_gdp,26829.2,projected
2033,real_gdp,27321.1,projected
2034,real_gdp,27814.7,projected
2035,real_gdp,28306.6,projected
2022,real_gdp_nfb,16890.5,actual
2023,real_gdp_nfb,17279.0,actual
2024,real_gdp_nfb,17809.7,actual
2025,real_gdp_nfb,18257.0,projected
2026,real_gdp_nfb,18642.2,projected
2027,real_gdp_nfb,19014.2,projected
2028,real_gdp_nfb,19387.3,projected
2029,real_gdp_nfb,19775.4,projected
2030,real_gdp_nfb,20186.9,projected
2031,real_gdp_nfb,20610.9,projected
2032,real_gdp_nfb,21053.5,projected
2033,real_gdp_nfb,21508.1,projected
2034,real_gdp_nfb,21969.3,projected
2035,real_gdp_nfb,22433.2,projected
2022,real_gdp_nfb_pct_change,3.959,actual
2023,real_gdp_nfb_pct_change,2.299,actual
2024,real_gdp_nfb_pct_change,3.071,actual
2025,real_gdp_nfb_pct_change,2.511,projected
2026,real_gdp_nfb_pct_change,2.109,projected
2027,real_gdp_nfb_pct_change,1.995,projected
2028,real_gdp_nfb_pct_change,1.962,projected
2029,real_gdp_nfb_pct_change,2.001,projected
2030,real_gdp_nfb_pct_change,2.081,projected
2031,real_gdp_nfb_pct_change,2.1,projected
2032,real_gdp_nfb_pct_change,2.147,projected
2033,real_gdp_nfb_pct_change,2.159,projected
2034,real_gdp_nfb_pct_change,2.144,projected
2035,real_gdp_nfb_pct_change,2.111,projected
2022,real_gdp_pct_change,3.608,actual
2023,real_gdp_pct_change,2.416,actual
2024,real_gdp_pct_change,2.946,actual
2025,real_gdp_pct_change,2.234,projected
2026,real_gdp_pct_change,1.853,projected
2027,real_gdp_pct_change,1.776,projected
2028,real_gdp_pct_change,1.748,projected
2029,real_gdp_pct_change,1.769,projected
2030,real_gdp_pct_change,1.817,projected
2031,real_gdp_pct_change,1.819,projected
2032,real_gdp_pct_change,1.84,projected
2033,real_gdp_pct_change,1.833,projected
2034,real_gdp_pct_change,1.806,projected
2035,real_gdp_pct_change,1.768,projected
2022,real_gnp,22110.9,actual
2023,real_gnp,22601.7,actual
2024,real_gnp,23223.9,actual
2025,real_gnp,23733.0,projected
2026,real_gnp,24170.0,projected
2027,real_gnp,24598.6,projected
2028,real_gnp,25020.8,projected
2029,real_gnp,25446.4,projected
2030,real_gnp,25890.7,projected
2031,real_gnp,26345.3,projected
2032,real_gnp,26815.8,projected
2033,real_gnp,27296.8,projected
2034,real_gnp,27779.5,projected
2035,real_gnp,28261.2,projected
2022,real_gnp_pct_change,3.518,actual
2023,real_gnp_pct_change,2.219,actual
2024,real_gnp_pct_change,2.752,actual
2025,real_gnp_pct_change,2.192,projected
2026,real_gnp_pct_change,1.841,projected
2027,real_gnp_pct_change,1.773,projected
2028,real_gnp_pct_change,1.716,projected
2029,real_gnp_pct_change,1.701,projected
2030,real_gnp_pct_change,1.745,projected
2031,real_gnp_pct_change,1.756,projected
2032,real_gnp_pct_change,1.785,projected
2033,real_gnp_pct_change,1.793,projected
2034,real_gnp_pct_change,1.768,projected
2035,real_gnp_pct_change,1.733,projected
2022,real_government_c_gi,3665.4,actual
2023,real_government_c_gi,3771.6,actual
2024,real_government_c_gi,3910.0,actual
2025,real_government_c_gi,3967.3,projected
2026,real_government_c_gi,3977.1,projected
2027,real_government_c_gi,3985.8,projected
2028,real_government_c_gi,3993.2,projected
2029,real_government_c_gi,3998.8,projected
2030,real_government_c_gi,4005.5,projected
2031,real_government_c_gi,4010.7,projected
2032,real_government_c_gi,4020.9,projected
2033,real_government_c_gi,4032.4,projected
2034,real_government_c_gi,4042.5,projected
2035,real_government_c_gi,4049.5,projected
2022,real_government_c_gi_pct_change,-1.304,actual
2023,real_government_c_gi_pct_change,2.897,actual
2024,real_government_c_gi_pct_change,3.67,actual
2025,real_government_c_gi_pct_change,1.464,projected
2026,real_government_c_gi_pct_change,0.247,projected
2027,real_government_c_gi_pct_change,0.216,projected
2028,real_government_c_gi_pct_change,0.187,projected
2029,real_government_c_gi_pct_change,0.139,projected
2030,real_government_c_gi_pct_change,0.167,projected
2031,real_government_c_gi_pct_change,0.129,projected
2032,real_government_c_gi_pct_change,0.254,projected
2033,real_government_c_gi_pct_change,0.285,projected
2034,real_government_c_gi_pct_change,0.25,projected
2035,real_government_c_gi_pct_change,0.173,projected
2022,real_gross_pri_dom_invest,4169.8,actual
2023,real_gross_pri_dom_invest,4146.5,actual
2024,real_gross_pri_dom_invest,4319.3,actual
2025,real_gross_pri_dom_invest,4463.2,projected
2026,real_gross_pri_dom_invest,4607.9,projected
2027,real_gross_pri_dom_invest,4768.6,projected
2028,real_gross_pri_dom_invest,4890.8,projected
2029,real_gross_pri_dom_invest,4988.9,projected
2030,real_gross_pri_dom_invest,5089.6,projected
2031,real_gross_pri_dom_invest,5189.0,projected
2032,real_gross_pri_dom_invest,5293.2,projected
2033,real_gross_pri_dom_invest,5393.2,projected
2034,real_gross_pri_dom_invest,5489.9,projected
2035,real_gross_pri_dom_invest,5588.1,projected
2022,real_gross_pri_dom_invest_pct_change,8.271,actual
2023,real_gross_pri_dom_invest_pct_change,-0.559,actual
2024,real_gross_pri_dom_invest_pct_change,4.169,actual
2025,real_gross_pri_dom_invest_pct_change,3.33,projected
2026,real_gross_pri_dom_invest_pct_change,3.242,projected
2027,real_gross_pri_dom_invest_pct_change,3.488,projected
2028,real_gross_pri_dom_invest_pct_change,2.562,projected
2029,real_gross_pri_dom_invest_pct_change,2.005,projected
2030,real_gross_pri_dom_invest_pct_change,2.017,projected
2031,real_gross_pri_dom_invest_pct_change,1.953,projected
2032,real_gross_pri_dom_invest_pct_change,2.007,projected
2033,real_gross_pri_dom_invest_pct_change,1.89,projected
2034,real_gross_pri_dom_invest_pct_change,1.792,projected
2035,real_gross_pri_dom_invest_pct_change,1.789,projected
2022,real_imports,3480.3,actual
2023,real_imports,3446.4,actual
2024,real_imports,3590.5,actual
2025,real_imports,3735.1,projected
2026,real_imports,3790.4,projected
2027,real_imports,3867.4,projected
2028,real_imports,3917.0,projected
2029,real_imports,3966.2,projected
2030,real_imports,4030.3,projected
2031,real_imports,4121.7,projected
2032,real_imports,4219.8,projected
2033,real_imports,4319.3,projected
2034,real_imports,4421.1,projected
2035,real_imports,4523.5,projected
2022,real_imports_pct_change,11.031,actual
2023,real_imports_pct_change,-0.974,actual
2024,real_imports_pct_change,4.179,actual
2025,real_imports_pct_change,4.028,projected
2026,real_imports_pct_change,1.48,projected
2027,real_imports_pct_change,2.032,projected
2028,real_imports_pct_change,1.282,projected
2029,real_imports_pct_change,1.255,projected
2030,real_imports_pct_change,1.616,projected
2031,real_imports_pct_change,2.266,projected
2032,real_imports_pct_change,2.381,projected
2033,real_imports_pct_change,2.356,projected
2034,real_imports_pct_change,2.356,projected
2035,real_imports_pct_change,2.317,projected
2022,real_net_exports,-1054.4,actual
2023,real_net_exports,-935.0,actual
2024,real_net_exports,-1006.8,actual
2025,real_net_exports,-1114.3,projected
2026,real_net_exports,-1103.1,projected
2027,real_net_exports,-1082.5,projected
2028,real_net_exports,-1033.0,projected
2029,real_net_exports,-1000.8,projected
2030,real_net_exports,-991.5,projected
2031,real_net_exports,-1013.1,projected
2032,real_net_exports,-1041.3,projected
2033,real_net_exports,-1069.3,projected
2034,real_net_exports,-1102.5,projected
2035,real_net_exports,-1137.9,projected
2022,real_nonres_fixed_invest,3128.8,actual
2023,real_nonres_fixed_invest,3343.8,actual
2024,real_nonres_fixed_invest,3486.2,actual
2025,real_nonres_fixed_invest,3578.9,projected
2026,real_nonres_fixed_invest,3671.5,projected
2027,real_nonres_fixed_invest,3775.4,projected
2028,real_nonres_fixed_invest,3873.7,projected
2029,real_nonres_fixed_invest,3959.7,projected
2030,real_nonres_fixed_invest,4049.2,projected
2031,real_nonres_fixed_invest,4153.2,projected
2032,real_nonres_fixed_invest,4275.8,projected
2033,real_nonres_fixed_invest,4400.8,projected
2034,real_nonres_fixed_invest,4523.8,projected
2035,real_nonres_fixed_invest,4646.9,projected
2022,real_nonres_fixed_invest_pct_change,6.067,actual
2023,real_nonres_fixed_invest_pct_change,6.873,actual
2024,real_nonres_fixed_invest_pct_change,4.258,actual
2025,real_nonres_fixed_invest_pct_change,2.657,projected
2026,real_nonres_fixed_invest_pct_change,2.588,projected
2027,real_nonres_fixed_invest_pct_change,2.83,projected
2028,real_nonres_fixed_invest_pct_change,2.602,projected
2029,real_nonres_fixed_invest_pct_change,2.22,projected
2030,real_nonres_fixed_invest_pct_change,2.258,projected
2031,real_nonres_fixed_invest_pct_change,2.57,projected
2032,real_nonres_fixed_invest_pct_change,2.952,projected
2033,real_nonres_fixed_invest_pct_change,2.921,projected
2034,real_nonres_fixed_invest_pct_change,2.795,projected
2035,real_nonres_fixed_invest_pct_change,2.72,projected
2022,real_pce,15177.0,actual
2023,real_pce,15507.4,actual
2024,real_pce,15928.0,actual
2025,real_pce,16347.3,projected
2026,real_pce,16626.0,projected
2027,real_pce,16870.0,projected
2028,real_pce,17128.3,projected
2029,real_pce,17441.8,projected
2030,real_pce,17793.6,projected
2031,real_pce,18185.2,projected
2032,real_pce,18587.4,projected
2033,real_pce,18999.4,projected
2034,real_pce,19423.0,projected
2035,real_pce,19849.1,projected
2022,real_pce_pct_change,4.542,actual
2023,real_pce_pct_change,2.176,actual
2024,real_pce_pct_change,2.712,actual
2025,real_pce_pct_change,2.632,projected
2026,real_pce_pct_change,1.704,projected
2027,real_pce_pct_change,1.467,projected
2028,real_pce_pct_change,1.531,projected
2029,real_pce_pct_change,1.83,projected
2030,real_pce_pct_change,2.016,projected
2031,real_pce_pct_change,2.2,projected
2032,real_pce_pct_change,2.211,projected
2033,real_pce_pct_change,2.216,projected
2034,real_pce_pct_change,2.229,projected
2035,real_pce_pct_change,2.193,projected
2022,real_potential_gdp,21782.6,actual
2023,real_potential_gdp,22271.5,actual
2024,real_potential_gdp,22784.4,actual
2025,real_potential_gdp,23310.7,projected
2026,real_potential_gdp,23845.7,projected
2027,real_potential_gdp,24379.0,projected
2028,real_potential_gdp,24908.3,projected
2029,real_potential_gdp,25435.0,projected
2030,real_potential_gdp,25952.5,projected
2031,real_potential_gdp,26459.8,projected
2032,real_potential_gdp,26961.9,projected
2033,real_potential_gdp,27458.3,projected
2034,real_potential_gdp,27954.5,projected
2035,real_potential_gdp,28448.9,projected
2022,real_potential_gdp_pct_change,2.112,actual
2023,real_potential_gdp_pct_change,2.244,actual
2024,real_potential_gdp_pct_change,2.302,actual
2025,real_potential_gdp_pct_change,2.31,projected
2026,real_potential_gdp_pct_change,2.294,projected
2027,real_potential_gdp_pct_change,2.236,projected
2028,real_potential_gdp_pct_change,2.17,projected
2029,real_potential_gdp_pct_change,2.114,projected
2030,real_potential_gdp_pct_change,2.034,projected
2031,real_potential_gdp_pct_change,1.954,projected
2032,real_potential_gdp_pct_change,1.897,projected
2033,real_potential_gdp_pct_change,1.841,projected
2034,real_potential_gdp_pct_change,1.806,projected
2035,real_potential_gdp_pct_change,1.768,projected
2022,real_res_fixed_invest,868.8,actual
2023,real_res_fixed_invest,757.9,actual
2024,real_res_fixed_invest,789.1,actual
2025,real_res_fixed_invest,813.5,projected
2026,real_res_fixed_invest,867.5,projected
2027,real_res_fixed_invest,914.7,projected
2028,real_res_fixed_invest,938.9,projected
2029,real_res_fixed_invest,951.7,projected
2030,real_res_fixed_invest,962.5,projected
2031,real_res_fixed_invest,963.7,projected
2032,real_res_fixed_invest,954.6,projected
2033,real_res_fixed_invest,942.4,projected
2034,real_res_fixed_invest,930.1,projected
2035,real_res_fixed_invest,919.4,projected
2022,real_res_fixed_invest_pct_change,-4.326,actual
2023,real_res_fixed_invest_pct_change,-12.757,actual
2024,real_res_fixed_invest_pct_change,4.114,actual
2025,real_res_fixed_invest_pct_change,3.083,projected
2026,real_res_fixed_invest_pct_change,6.65,projected
2027,real_res_fixed_invest_pct_change,5.435,projected
2028,real_res_fixed_invest_pct_change,2.644,projected
2029,real_res_fixed_invest_pct_change,1.368,projected
2030,real_res_fixed_invest_pct_change,1.126,projected
2031,real_res_fixed_invest_pct_change,0.13,projected
2032,real_res_fixed_invest_pct_change,-0.945,projected
2033,real_res_fixed_invest_pct_change,-1.277,projected
2034,real_res_fixed_invest_pct_change,-1.31,projected
2035,real_res_fixed_invest_pct_change,-1.144,projected
2022,real_sl_government_c_gi,2238.1,actual
2023,real_sl_government_c_gi,2312.8,actual
2024,real_sl_government_c_gi,2420.4,actual
2025,real_sl_government_c_gi,2455.5,projected
2026,real_sl_government_c_gi,2468.6,projected
2027,real_sl_government_c_gi,2479.0,projected
2028,real_sl_government_c_gi,2488.4,projected
2029,real_sl_government_c_gi,2495.5,projected
2030,real_sl_government_c_gi,2501.3,projected
2031,real_sl_government_c_gi,2507.1,projected
2032,real_sl_government_c_gi,2513.6,projected
2033,real_sl_government_c_gi,2519.7,projected
2034,real_sl_government_c_gi,2525.2,projected
2035,real_sl_government_c_gi,2528.8,projected
2022,real_sl_government_c_gi_pct_change,-0.382,actual
2023,real_sl_government_c_gi_pct_change,3.34,actual
2024,real_sl_government_c_gi_pct_change,4.652,actual
2025,real_sl_government_c_gi_pct_change,1.451,projected
2026,real_sl_government_c_gi_pct_change,0.532,projected
2027,real_sl_government_c_gi_pct_change,0.42,projected
2028,real_sl_government_c_gi_pct_change,0.381,projected
2029,real_sl_government_c_gi_pct_change,0.283,projected
2030,real_sl_government_c_gi_pct_change,0.231,projected
2031,real_sl_government_c_gi_pct_change,0.234,projected
2032,real_sl_government_c_gi_pct_change,0.258,projected
2033,real_sl_government_c_gi_pct_change,0.243,projected
2034,real_sl_government_c_gi_pct_change,0.219,projected
2035,real_sl_government_c_gi_pct_change,0.139,projected
2022,rental_inc_adj,840.7,actual
2023,rental_inc_adj,965.5,actual
2024,rental_inc_adj,1042.2,actual
2025,rental_inc_adj,1068.0,projected
2026,rental_inc_adj,1104.2,projected
2027,rental_inc_adj,1143.7,projected
2028,rental_inc_adj,1171.8,projected
2029,rental_inc_adj,1201.1,projected
2030,rental_inc_adj,1231.8,projected
2031,rental_inc_adj,1239.4,projected
2032,rental_inc_adj,1239.0,projected
2033,rental_inc_adj,1253.4,projected
2034,rental_inc_adj,1279.1,projected
2035,rental_inc_adj,1318.7,projected
2022,rental_inc_adj_share_of_gdp,3.294,actual
2023,rental_inc_adj_share_of_gdp,3.532,actual
2024,rental_inc_adj_share_of_gdp,3.615,actual
2025,rental_inc_adj_share_of_gdp,3.543,projected
2026,rental_inc_adj_share_of_gdp,3.523,projected
2027,rental_inc_adj_share_of_gdp,3.515,projected
2028,rental_inc_adj_share_of_gdp,3.47,projected
2029,rental_inc_adj_share_of_gdp,3.427,projected
2030,rental_inc_adj_share_of_gdp,3.384,projected
2031,rental_inc_adj_share_of_gdp,3.279,projected
2032,rental_inc_adj_share_of_gdp,3.156,projected
2033,rental_inc_adj_share_of_gdp,3.074,projected
2034,rental_inc_adj_share_of_gdp,3.021,projected
2035,rental_inc_adj_share_of_gdp,3.001,projected
2022,res_fixed_invest,1198.4,actual
2023,res_fixed_invest,1101.6,actual
2024,res_fixed_invest,1171.9,actual
2025,res_fixed_invest,1237.1,projected
2026,res_fixed_invest,1348.3,projected
2027,res_fixed_invest,1459.5,projected
2028,res_fixed_invest,1541.5,projected
2029,res_fixed_invest,1606.1,projected
2030,res_fixed_invest,1666.4,projected
2031,res_fixed_invest,1710.7,projected
2032,res_fixed_invest,1736.4,projected
2033,res_fixed_invest,1755.9,projected
2034,res_fixed_invest,1774.4,projected
2035,res_fixed_invest,1796.3,projected
2022,res_fixed_invest_pct_change,9.423,actual
2023,res_fixed_invest_pct_change,-8.074,actual
2024,res_fixed_invest_pct_change,6.379,actual
2025,res_fixed_invest_pct_change,5.562,projected
2026,res_fixed_invest_pct_change,8.993,projected
2027,res_fixed_invest_pct_change,8.242,projected
2028,res_fixed_invest_pct_change,5.618,projected
2029,res_fixed_invest_pct_change,4.189,projected
2030,res_fixed_invest_pct_change,3.757,projected
2031,res_fixed_invest_pct_change,2.659,projected
2032,res_fixed_invest_pct_change,1.501,projected
2033,res_fixed_invest_pct_change,1.12,projected
2034,res_fixed_invest_pct_change,1.057,projected
2035,res_fixed_invest_pct_change,1.233,projected
2022,sl_government_c_gi,2761.4,actual
2023,sl_government_c_gi,2910.8,actual
2024,sl_government_c_gi,3082.4,actual
2025,sl_government_c_gi,3214.4,projected
2026,sl_government_c_gi,3333.5,projected
2027,sl_government_c_gi,3451.1,projected
2028,sl_government_c_gi,3567.8,projected
2029,sl_government_c_gi,3683.7,projected
2030,sl_government_c_gi,3800.6,projected
2031,sl_government_c_gi,3920.6,projected
2032,sl_government_c_gi,4045.2,projected
2033,sl_government_c_gi,4173.8,projected
2034,sl_government_c_gi,4305.7,projected
2035,sl_government_c_gi,4439.3,projected
2022,sl_government_c_gi_pct_change,8.023,actual
2023,sl_government_c_gi_pct_change,5.409,actual
2024,sl_government_c_gi_pct_change,5.896,actual
2025,sl_government_c_gi_pct_change,4.279,projected
2026,sl_government_c_gi_pct_change,3.705,projected
2027,sl_government_c_gi_pct_change,3.527,projected
2028,sl_government_c_gi_pct_change,3.381,projected
2029,sl_government_c_gi_pct_change,3.25,projected
2030,sl_government_c_gi_pct_change,3.173,projected
2031,sl_government_c_gi_pct_change,3.156,projected
2032,sl_government_c_gi_pct_change,3.177,projected
2033,sl_government_c_gi_pct_change,3.178,projected
2034,sl_government_c_gi_pct_change,3.16,projected
2035,sl_government_c_gi_pct_change,3.103,projected
2022,treasury_bill_rate_3mo,1.025,actual
2023,treasury_bill_rate_3mo,4.757,actual
2024,treasury_bill_rate_3mo,5.187,actual
2025,treasury_bill_rate_3mo,4.057,projected
2026,treasury_bill_rate_3mo,3.398,projected
2027,treasury_bill_rate_3mo,3.177,projected
2028,treasury_bill_rate_3mo,3.173,projected
2029,treasury_bill_rate_3mo,3.147,projected
2030,treasury_bill_rate_3mo,3.115,projected
2031,treasury_bill_rate_3mo,3.082,projected
2032,treasury_bill_rate_3mo,3.056,projected
2033,treasury_bill_rate_3mo,3.039,projected
2034,treasury_bill_rate_3mo,3.028,projected
2035,treasury_bill_rate_3mo,3.018,projected
2022,treasury_note_rate_10yr,2.378,actual
2023,treasury_note_rate_10yr,3.805,actual
2024,treasury_note_rate_10yr,4.247,actual
2025,treasury_note_rate_10yr,4.147,projected
2026,treasury_note_rate_10yr,3.951,projected
2027,treasury_note_rate_10yr,3.918,projected
2028,treasury_note_rate_10yr,3.899,projected
2029,treasury_note_rate_10yr,3.878,projected
2030,treasury_note_rate_10yr,3.855,projected
2031,treasury_note_rate_10yr,3.839,projected
2032,treasury_note_rate_10yr,3.829,projected
2033,treasury_note_rate_10yr,3.818,projected
2034,treasury_note_rate_10yr,3.802,projected
2035,treasury_note_rate_10yr,3.778,projected
2022,unemployment_rate,3.783,actual
2023,unemployment_rate,3.583,actual
2024,unemployment_rate,3.933,actual
2025,unemployment_rate,4.242,projected
2026,unemployment_rate,4.351,projected
2027,unemployment_rate,4.386,projected
2028,unemployment_rate,4.405,projected
2029,unemployment_rate,4.39,projected
2030,unemployment_rate,4.377,projected
2031,unemployment_rate,4.372,projected
2032,unemployment_rate,4.365,projected
2033,unemployment_rate,4.352,projected
2034,unemployment_rate,4.338,projected
2035,unemployment_rate,4.323,projected
2022,wages_and_salaries,10981.9,actual
2023,wages_and_salaries,11567.7,actual
2024,wages_and_salaries,12251.7,actual
2025,wages_and_salaries,12861.2,projected
2026,wages_and_salaries,13479.0,projected
2027,wages_and_salaries,14051.2,projected
2028,wages_and_salaries,14645.1,projected
2029,wages_and_salaries,15252.3,projected
2030,wages_and_salaries,15861.9,projected
2031,wages_and_salaries,16483.3,projected
2032,wages_and_salaries,17122.6,projected
2033,wages_and_salaries,17774.4,projected
2034,wages_and_salaries,18450.6,projected
2035,wages_and_salaries,19151.3,projected
2022,wages_and_salaries_share_of_gdp,43.036,actual
2023,wages_and_salaries_share_of_gdp,42.325,actual
2024,wages_and_salaries_share_of_gdp,42.506,actual
2025,wages_and_salaries_share_of_gdp,42.677,projected
2026,wages_and_salaries_share_of_gdp,43.006,projected
2027,wages_and_salaries_share_of_gdp,43.183,projected
2028,wages_and_salaries_share_of_gdp,43.374,projected
2029,wages_and_salaries_share_of_gdp,43.519,projected
2030,wages_and_salaries_share_of_gdp,43.584,projected
2031,wages_and_salaries_share_of_gdp,43.615,projected
2032,wages_and_salaries_share_of_gdp,43.621,projected
2033,wages_and_salaries_share_of_gdp,43.599,projected
2034,wages_and_salaries_share_of_gdp,43.586,projected
2035,wages_and_salaries_share_of_gdp,43.588,projected
