date,variable,value
FY2030,proj_disc_timing_shift_effect,0.0
FY2031,proj_disc_timing_shift_effect,0.0
FY2032,proj_disc_timing_shift_effect,0.0
FY2033,proj_disc_timing_shift_effect,6.4
FY2034,proj_disc_timing_shift_effect,0.17
FY2035,proj_disc_timing_shift_effect,-6.57
FY2024,proj_disc_total_ba_timing_adj,1857.5149999999999
FY2025,proj_disc_total_ba_timing_adj,1823.539
FY2026,proj_disc_total_ba_timing_adj,1880.88
FY2027,proj_disc_total_ba_timing_adj,1924.813
FY2028,proj_disc_total_ba_timing_adj,1967.835
FY2029,proj_disc_total_ba_timing_adj,2010.864
FY2030,proj_disc_total_ba_timing_adj,2058.724
FY2031,proj_disc_total_ba_timing_adj,2106.74
FY2032,proj_disc_total_ba_timing_adj,2154.6980000000003
FY2033,proj_disc_total_ba_timing_adj,2205.178
FY2034,proj_disc_total_ba_timing_adj,2257.516
FY2035,proj_disc_total_ba_timing_adj,2309.307
FY2024,proj_disc_total_outlays_timing_adj,1814.887
FY2025,proj_disc_total_outlays_timing_adj,1847.89
FY2026,proj_disc_total_outlays_timing_adj,1896.956
FY2027,proj_disc_total_outlays_timing_adj,1950.844
FY2028,proj_disc_total_outlays_timing_adj,1996.855
FY2029,proj_disc_total_outlays_timing_adj,2038.437
FY2030,proj_disc_total_outlays_timing_adj,2085.818
FY2031,proj_disc_total_outlays_timing_adj,2130.285
FY2032,proj_disc_total_outlays_timing_adj,2174.697
FY2033,proj_disc_total_outlays_timing_adj,2223.009
FY2034,proj_disc_total_outlays_timing_adj,2271.158
FY2035,proj_disc_total_outlays_timing_adj,2321.67
FY2025,proj_exp_air_transport_ba,0.0
FY2026,proj_exp_air_transport_ba,0.0
FY2027,proj_exp_air_transport_ba,0.0
FY2028,proj_exp_air_transport_ba,0.0
FY2029,proj_exp_air_transport_ba,4.0
FY2030,proj_exp_air_transport_ba,4.0
FY2031,proj_exp_air_transport_ba,4.0
FY2032,proj_exp_air_transport_ba,4.0
FY2033,proj_exp_air_transport_ba,4.0
FY2034,proj_exp_air_transport_ba,4.0
FY2035,proj_exp_air_transport_ba,4.0
FY2025,proj_exp_air_transport_outlays,0.0
FY2026,proj_exp_air_transport_outlays,0.0
FY2027,proj_exp_air_transport_outlays,0.0
FY2028,proj_exp_air_transport_outlays,0.0
FY2029,proj_exp_air_transport_outlays,0.0
FY2030,proj_exp_air_transport_outlays,0.0
FY2031,proj_exp_air_transport_outlays,0.0
FY2032,proj_exp_air_transport_outlays,0.0
FY2033,proj_exp_air_transport_outlays,0.0
FY2034,proj_exp_air_transport_outlays,0.0
FY2035,proj_exp_air_transport_outlays,0.0
FY2025,proj_exp_ccc_ba,0.148
FY2026,proj_exp_ccc_ba,0.252
FY2027,proj_exp_ccc_ba,0.353
FY2028,proj_exp_ccc_ba,11.28
FY2029,proj_exp_ccc_ba,11.278
FY2030,proj_exp_ccc_ba,8.5
FY2031,proj_exp_ccc_ba,8.099
FY2032,proj_exp_ccc_ba,12.31
FY2033,proj_exp_ccc_ba,13.008
FY2034,proj_exp_ccc_ba,13.496
FY2035,proj_exp_ccc_ba,13.731
FY2025,proj_exp_ccc_outlays,0.148
FY2026,proj_exp_ccc_outlays,0.252
FY2027,proj_exp_ccc_outlays,0.353
FY2028,proj_exp_ccc_outlays,11.28
FY2029,proj_exp_ccc_outlays,11.278
FY2030,proj_exp_ccc_outlays,8.5
FY2031,proj_exp_ccc_outlays,8.099
FY2032,proj_exp_ccc_outlays,9.124
FY2033,proj_exp_ccc_outlays,10.549
FY2034,proj_exp_ccc_outlays,11.763
FY2035,proj_exp_ccc_outlays,12.563
FY2025,proj_exp_child_nutrition_ba,0.869
FY2026,proj_exp_child_nutrition_ba,1.1
FY2027,proj_exp_child_nutrition_ba,1.155
FY2028,proj_exp_child_nutrition_ba,1.204
FY2029,proj_exp_child_nutrition_ba,1.25
FY2030,proj_exp_child_nutrition_ba,1.295
FY2031,proj_exp_child_nutrition_ba,1.341
FY2032,proj_exp_child_nutrition_ba,1.387
FY2033,proj_exp_child_nutrition_ba,1.433
FY2034,proj_exp_child_nutrition_ba,1.478
FY2035,proj_exp_child_nutrition_ba,1.524
FY2025,proj_exp_child_nutrition_outlays,0.721
FY2026,proj_exp_child_nutrition_outlays,1.061
FY2027,proj_exp_child_nutrition_outlays,1.146
FY2028,proj_exp_child_nutrition_outlays,1.196
FY2029,proj_exp_child_nutrition_outlays,1.242
FY2030,proj_exp_child_nutrition_outlays,1.287
FY2031,proj_exp_child_nutrition_outlays,1.333
FY2032,proj_exp_child_nutrition_outlays,1.379
FY2033,proj_exp_child_nutrition_outlays,1.425
FY2034,proj_exp_child_nutrition_outlays,1.47
FY2035,proj_exp_child_nutrition_outlays,1.516
FY2025,proj_exp_chip_ba,0.0
FY2026,proj_exp_chip_ba,0.0
FY2027,proj_exp_chip_ba,0.0
FY2028,proj_exp_chip_ba,0.0
FY2029,proj_exp_chip_ba,0.0
FY2030,proj_exp_chip_ba,15.3
FY2031,proj_exp_chip_ba,15.3
FY2032,proj_exp_chip_ba,15.3
FY2033,proj_exp_chip_ba,15.3
FY2034,proj_exp_chip_ba,15.3
FY2035,proj_exp_chip_ba,15.3
FY2025,proj_exp_chip_outlays,0.0
FY2026,proj_exp_chip_outlays,0.0
FY2027,proj_exp_chip_outlays,0.0
FY2028,proj_exp_chip_outlays,0.0
FY2029,proj_exp_chip_outlays,0.0
FY2030,proj_exp_chip_outlays,15.3
FY2031,proj_exp_chip_outlays,15.3
FY2032,proj_exp_chip_outlays,15.3
FY2033,proj_exp_chip_outlays,15.3
FY2034,proj_exp_chip_outlays,15.3
FY2035,proj_exp_chip_outlays,15.3
FY2025,proj_exp_flood_insurance_ba,0.0
FY2026,proj_exp_flood_insurance_ba,0.0
FY2027,proj_exp_flood_insurance_ba,0.0
FY2028,proj_exp_flood_insurance_ba,0.0
FY2029,proj_exp_flood_insurance_ba,0.0
FY2030,proj_exp_flood_insurance_ba,0.0
FY2031,proj_exp_flood_insurance_ba,0.0
FY2032,proj_exp_flood_insurance_ba,0.0
FY2033,proj_exp_flood_insurance_ba,0.0
FY2034,proj_exp_flood_insurance_ba,0.0
FY2035,proj_exp_flood_insurance_ba,0.0
FY2025,proj_exp_flood_insurance_outlays,4.827
FY2026,proj_exp_flood_insurance_outlays,1.001
FY2027,proj_exp_flood_insurance_outlays,0.708
FY2028,proj_exp_flood_insurance_outlays,0.53
FY2029,proj_exp_flood_insurance_outlays,0.397
FY2030,proj_exp_flood_insurance_outlays,0.221
FY2031,proj_exp_flood_insurance_outlays,0.075
FY2032,proj_exp_flood_insurance_outlays,-0.042
FY2033,proj_exp_flood_insurance_outlays,-0.137
FY2034,proj_exp_flood_insurance_outlays,-0.211
FY2035,proj_exp_flood_insurance_outlays,-0.754
FY2025,proj_exp_ground_transport_non_oblim_ba,0.0
FY2026,proj_exp_ground_transport_non_oblim_ba,0.0
FY2027,proj_exp_ground_transport_non_oblim_ba,0.16
FY2028,proj_exp_ground_transport_non_oblim_ba,0.428
FY2029,proj_exp_ground_transport_non_oblim_ba,0.524
FY2030,proj_exp_ground_transport_non_oblim_ba,0.556
FY2031,proj_exp_ground_transport_non_oblim_ba,0.581
FY2032,proj_exp_ground_transport_non_oblim_ba,0.601
FY2033,proj_exp_ground_transport_non_oblim_ba,0.613
FY2034,proj_exp_ground_transport_non_oblim_ba,0.62
FY2035,proj_exp_ground_transport_non_oblim_ba,0.62
FY2025,proj_exp_natural_resources_ba,0.0
FY2026,proj_exp_natural_resources_ba,0.0
FY2027,proj_exp_natural_resources_ba,0.0
FY2028,proj_exp_natural_resources_ba,-0.001
FY2029,proj_exp_natural_resources_ba,-0.001
FY2030,proj_exp_natural_resources_ba,-0.001
FY2031,proj_exp_natural_resources_ba,-0.001
FY2032,proj_exp_natural_resources_ba,-0.001
FY2033,proj_exp_natural_resources_ba,-0.001
FY2034,proj_exp_natural_resources_ba,-0.001
FY2035,proj_exp_natural_resources_ba,-0.001
FY2025,proj_exp_natural_resources_outlays,0.0
FY2026,proj_exp_natural_resources_outlays,0.0
FY2027,proj_exp_natural_resources_outlays,0.0
FY2028,proj_exp_natural_resources_outlays,-0.001
FY2029,proj_exp_natural_resources_outlays,-0.001
FY2030,proj_exp_natural_resources_outlays,-0.001
FY2031,proj_exp_natural_resources_outlays,-0.001
FY2032,proj_exp_natural_resources_outlays,-0.001
FY2033,proj_exp_natural_resources_outlays,-0.001
FY2034,proj_exp_natural_resources_outlays,-0.001
FY2035,proj_exp_natural_resources_outlays,-0.001
FY2025,proj_exp_rehab_ba,0.0
FY2026,proj_exp_rehab_ba,0.0
FY2027,proj_exp_rehab_ba,4.599
FY2028,proj_exp_rehab_ba,4.709
FY2029,proj_exp_rehab_ba,4.817
FY2030,proj_exp_rehab_ba,4.928
FY2031,proj_exp_rehab_ba,5.037
FY2032,proj_exp_rehab_ba,5.147
FY2033,proj_exp_rehab_ba,5.261
FY2034,proj_exp_rehab_ba,5.376
FY2035,proj_exp_rehab_ba,5.495
FY2025,proj_exp_rehab_outlays,0.0
FY2026,proj_exp_rehab_outlays,0.0
FY2027,proj_exp_rehab_outlays,1.748
FY2028,proj_exp_rehab_outlays,3.812
FY2029,proj_exp_rehab_outlays,4.363
FY2030,proj_exp_rehab_outlays,4.556
FY2031,proj_exp_rehab_outlays,4.704
FY2032,proj_exp_rehab_outlays,4.808
FY2033,proj_exp_rehab_outlays,4.915
FY2034,proj_exp_rehab_outlays,5.023
FY2035,proj_exp_rehab_outlays,5.133
FY2025,proj_exp_safe_families_ba,0.0
FY2026,proj_exp_safe_families_ba,0.0
FY2027,proj_exp_safe_families_ba,0.0
FY2028,proj_exp_safe_families_ba,0.0
FY2029,proj_exp_safe_families_ba,0.0
FY2030,proj_exp_safe_families_ba,0.345
FY2031,proj_exp_safe_families_ba,0.345
FY2032,proj_exp_safe_families_ba,0.345
FY2033,proj_exp_safe_families_ba,0.345
FY2034,proj_exp_safe_families_ba,0.345
FY2035,proj_exp_safe_families_ba,0.345
FY2025,proj_exp_safe_families_outlays,0.0
FY2026,proj_exp_safe_families_outlays,0.0
FY2027,proj_exp_safe_families_outlays,0.0
FY2028,proj_exp_safe_families_outlays,0.0
FY2029,proj_exp_safe_families_outlays,0.0
FY2030,proj_exp_safe_families_outlays,0.097
FY2031,proj_exp_safe_families_outlays,0.286
FY2032,proj_exp_safe_families_outlays,0.335
FY2033,proj_exp_safe_families_outlays,0.338
FY2034,proj_exp_safe_families_outlays,0.342
FY2035,proj_exp_safe_families_outlays,0.342
FY2025,proj_exp_snap_ba,0.0
FY2026,proj_exp_snap_ba,107.426
FY2027,proj_exp_snap_ba,110.453
FY2028,proj_exp_snap_ba,110.654
FY2029,proj_exp_snap_ba,110.844
FY2030,proj_exp_snap_ba,111.146
FY2031,proj_exp_snap_ba,111.554
FY2032,proj_exp_snap_ba,115.018
FY2033,proj_exp_snap_ba,115.36
FY2034,proj_exp_snap_ba,115.801
FY2035,proj_exp_snap_ba,116.342
FY2025,proj_exp_snap_outlays,0.0
FY2026,proj_exp_snap_outlays,102.055
FY2027,proj_exp_snap_outlays,110.302
FY2028,proj_exp_snap_outlays,110.644
FY2029,proj_exp_snap_outlays,110.834
FY2030,proj_exp_snap_outlays,111.131
FY2031,proj_exp_snap_outlays,111.533
FY2032,proj_exp_snap_outlays,114.844
FY2033,proj_exp_snap_outlays,115.342
FY2034,proj_exp_snap_outlays,115.779
FY2035,proj_exp_snap_outlays,116.315
FY2025,proj_exp_student_aid_ba,0.023
FY2026,proj_exp_student_aid_ba,0.0
FY2027,proj_exp_student_aid_ba,0.0
FY2028,proj_exp_student_aid_ba,0.0
FY2029,proj_exp_student_aid_ba,0.0
FY2030,proj_exp_student_aid_ba,0.0
FY2031,proj_exp_student_aid_ba,0.0
FY2032,proj_exp_student_aid_ba,0.0
FY2033,proj_exp_student_aid_ba,0.0
FY2034,proj_exp_student_aid_ba,0.0
FY2035,proj_exp_student_aid_ba,0.0
FY2025,proj_exp_student_aid_outlays,0.023
FY2026,proj_exp_student_aid_outlays,0.0
FY2027,proj_exp_student_aid_outlays,0.0
FY2028,proj_exp_student_aid_outlays,0.0
FY2029,proj_exp_student_aid_outlays,0.0
FY2030,proj_exp_student_aid_outlays,0.0
FY2031,proj_exp_student_aid_outlays,0.0
FY2032,proj_exp_student_aid_outlays,0.0
FY2033,proj_exp_student_aid_outlays,0.0
FY2034,proj_exp_student_aid_outlays,0.0
FY2035,proj_exp_student_aid_outlays,0.0
FY2025,proj_exp_tanf_ba,8.68
FY2026,proj_exp_tanf_ba,17.348
FY2027,proj_exp_tanf_ba,17.348
FY2028,proj_exp_tanf_ba,17.348
FY2029,proj_exp_tanf_ba,17.347
FY2030,proj_exp_tanf_ba,17.347
FY2031,proj_exp_tanf_ba,17.347
FY2032,proj_exp_tanf_ba,17.347
FY2033,proj_exp_tanf_ba,17.346
FY2034,proj_exp_tanf_ba,17.346
FY2035,proj_exp_tanf_ba,17.346
FY2025,proj_exp_tanf_outlays,6.556
FY2026,proj_exp_tanf_outlays,14.473
FY2027,proj_exp_tanf_outlays,16.093
FY2028,proj_exp_tanf_outlays,16.511
FY2029,proj_exp_tanf_outlays,16.761
FY2030,proj_exp_tanf_outlays,16.929
FY2031,proj_exp_tanf_outlays,17.096
FY2032,proj_exp_tanf_outlays,17.263
FY2033,proj_exp_tanf_outlays,17.346
FY2034,proj_exp_tanf_outlays,17.346
FY2035,proj_exp_tanf_outlays,17.346
FY2025,proj_exp_veterans_cola_ba,0.0
FY2026,proj_exp_veterans_cola_ba,3.87
FY2027,proj_exp_veterans_cola_ba,9.192
FY2028,proj_exp_veterans_cola_ba,14.716
FY2029,proj_exp_veterans_cola_ba,20.493
FY2030,proj_exp_veterans_cola_ba,26.17
FY2031,proj_exp_veterans_cola_ba,32.271
FY2032,proj_exp_veterans_cola_ba,38.737
FY2033,proj_exp_veterans_cola_ba,45.57
FY2034,proj_exp_veterans_cola_ba,52.777
FY2035,proj_exp_veterans_cola_ba,60.375
FY2025,proj_exp_veterans_cola_outlays,0.0
FY2026,proj_exp_veterans_cola_outlays,3.87
FY2027,proj_exp_veterans_cola_outlays,9.192
FY2028,proj_exp_veterans_cola_outlays,14.716
FY2029,proj_exp_veterans_cola_outlays,20.493
FY2030,proj_exp_veterans_cola_outlays,26.17
FY2031,proj_exp_veterans_cola_outlays,32.271
FY2032,proj_exp_veterans_cola_outlays,38.737
FY2033,proj_exp_veterans_cola_outlays,45.57
FY2034,proj_exp_veterans_cola_outlays,52.777
FY2035,proj_exp_veterans_cola_outlays,60.375
FY2025,proj_gdp_end_of_period,30.136145
FY2026,proj_gdp_end_of_period,31.341325
FY2024,proj_mand_agriculture_timing_adj,19.922
FY2025,proj_mand_agriculture_timing_adj,22.247
FY2026,proj_mand_agriculture_timing_adj,22.6
FY2027,proj_mand_agriculture_timing_adj,24.929
FY2028,proj_mand_agriculture_timing_adj,25.563
FY2029,proj_mand_agriculture_timing_adj,24.432
FY2030,proj_mand_agriculture_timing_adj,21.897
FY2031,proj_mand_agriculture_timing_adj,21.219
FY2032,proj_mand_agriculture_timing_adj,21.562
FY2033,proj_mand_agriculture_timing_adj,22.077
FY2034,proj_mand_agriculture_timing_adj,22.685
FY2035,proj_mand_agriculture_timing_adj,23.017
FY2024,proj_mand_child_nutrition_timing_adj,34.285
FY2025,proj_mand_child_nutrition_timing_adj,34.826
FY2026,proj_mand_child_nutrition_timing_adj,36.783
FY2027,proj_mand_child_nutrition_timing_adj,38.578
FY2028,proj_mand_child_nutrition_timing_adj,40.172
FY2029,proj_mand_child_nutrition_timing_adj,41.755
FY2030,proj_mand_child_nutrition_timing_adj,43.311
FY2031,proj_mand_child_nutrition_timing_adj,44.865
FY2032,proj_mand_child_nutrition_timing_adj,46.387
FY2033,proj_mand_child_nutrition_timing_adj,47.808
FY2034,proj_mand_child_nutrition_timing_adj,49.272
FY2035,proj_mand_child_nutrition_timing_adj,50.787
FY2024,proj_mand_chip_timing_adj,19.449
FY2025,proj_mand_chip_timing_adj,20.554
FY2026,proj_mand_chip_timing_adj,21.172
FY2027,proj_mand_chip_timing_adj,21.608
FY2028,proj_mand_chip_timing_adj,22.08
FY2029,proj_mand_chip_timing_adj,22.568
FY2030,proj_mand_chip_timing_adj,22.946
FY2031,proj_mand_chip_timing_adj,23.48
FY2032,proj_mand_chip_timing_adj,15.708
FY2033,proj_mand_chip_timing_adj,15.3
FY2034,proj_mand_chip_timing_adj,15.3
FY2035,proj_mand_chip_timing_adj,15.3
FY2024,proj_mand_deposit_insurance_timing_adj,36.242
FY2025,proj_mand_deposit_insurance_timing_adj,-25.623
FY2026,proj_mand_deposit_insurance_timing_adj,-22.566
FY2027,proj_mand_deposit_insurance_timing_adj,-17.485
FY2028,proj_mand_deposit_insurance_timing_adj,-95.017
FY2029,proj_mand_deposit_insurance_timing_adj,-11.277
FY2030,proj_mand_deposit_insurance_timing_adj,-11.809
FY2031,proj_mand_deposit_insurance_timing_adj,-12.379
FY2032,proj_mand_deposit_insurance_timing_adj,-12.452
FY2033,proj_mand_deposit_insurance_timing_adj,-21.349
FY2034,proj_mand_deposit_insurance_timing_adj,-13.594
FY2035,proj_mand_deposit_insurance_timing_adj,-14.235
FY2024,proj_mand_education_stabilization_timing_adj,49.249
FY2025,proj_mand_education_stabilization_timing_adj,16.394
FY2026,proj_mand_education_stabilization_timing_adj,0.546
FY2027,proj_mand_education_stabilization_timing_adj,0.0
FY2028,proj_mand_education_stabilization_timing_adj,0.0
FY2029,proj_mand_education_stabilization_timing_adj,0.0
FY2030,proj_mand_education_stabilization_timing_adj,0.0
FY2031,proj_mand_education_stabilization_timing_adj,0.0
FY2032,proj_mand_education_stabilization_timing_adj,0.0
FY2033,proj_mand_education_stabilization_timing_adj,0.0
FY2034,proj_mand_education_stabilization_timing_adj,0.0
FY2035,proj_mand_education_stabilization_timing_adj,0.0
FY2024,proj_mand_eitc_child_credits_timing_adj,90.672
FY2025,proj_mand_eitc_child_credits_timing_adj,120.958
FY2026,proj_mand_eitc_child_credits_timing_adj,93.939
FY2027,proj_mand_eitc_child_credits_timing_adj,78.426
FY2028,proj_mand_eitc_child_credits_timing_adj,78.152
FY2029,proj_mand_eitc_child_credits_timing_adj,78.159
FY2030,proj_mand_eitc_child_credits_timing_adj,77.741
FY2031,proj_mand_eitc_child_credits_timing_adj,77.685
FY2032,proj_mand_eitc_child_credits_timing_adj,78.182
FY2033,proj_mand_eitc_child_credits_timing_adj,77.826
FY2034,proj_mand_eitc_child_credits_timing_adj,77.483
FY2035,proj_mand_eitc_child_credits_timing_adj,77.009
FY2024,proj_mand_excl_offsets_timing_adj,4483.52
FY2025,proj_mand_excl_offsets_timing_adj,4610.448
FY2026,proj_mand_excl_offsets_timing_adj,4780.963
FY2027,proj_mand_excl_offsets_timing_adj,5012.155
FY2028,proj_mand_excl_offsets_timing_adj,5178.9130000000005
FY2029,proj_mand_excl_offsets_timing_adj,5517.656
FY2030,proj_mand_excl_offsets_timing_adj,5767.54
FY2031,proj_mand_excl_offsets_timing_adj,6039.539
FY2032,proj_mand_excl_offsets_timing_adj,6323.996
FY2033,proj_mand_excl_offsets_timing_adj,6625.969999999999
FY2034,proj_mand_excl_offsets_timing_adj,6929.151
FY2035,proj_mand_excl_offsets_timing_adj,7255.402
FY2024,proj_mand_family_support_timing_adj,45.707
FY2025,proj_mand_family_support_timing_adj,36.548
FY2026,proj_mand_family_support_timing_adj,35.894
FY2027,proj_mand_family_support_timing_adj,36.485
FY2028,proj_mand_family_support_timing_adj,36.859
FY2029,proj_mand_family_support_timing_adj,37.348
FY2030,proj_mand_family_support_timing_adj,37.735
FY2031,proj_mand_family_support_timing_adj,38.104
FY2032,proj_mand_family_support_timing_adj,38.531
FY2033,proj_mand_family_support_timing_adj,38.982
FY2034,proj_mand_family_support_timing_adj,39.484
FY2035,proj_mand_family_support_timing_adj,40.004
FY2024,proj_mand_fannie_freddie_timing_adj,0.0
FY2025,proj_mand_fannie_freddie_timing_adj,0.0
FY2026,proj_mand_fannie_freddie_timing_adj,4.169
FY2027,proj_mand_fannie_freddie_timing_adj,6.242
FY2028,proj_mand_fannie_freddie_timing_adj,6.85
FY2029,proj_mand_fannie_freddie_timing_adj,6.906
FY2030,proj_mand_fannie_freddie_timing_adj,7.103
FY2031,proj_mand_fannie_freddie_timing_adj,7.598
FY2032,proj_mand_fannie_freddie_timing_adj,8.11
FY2033,proj_mand_fannie_freddie_timing_adj,10.31
FY2034,proj_mand_fannie_freddie_timing_adj,11.693
FY2035,proj_mand_fannie_freddie_timing_adj,12.831
FY2025,proj_mand_health_care_gdp_share,5.820764401020768
FY2026,proj_mand_health_care_gdp_share,5.844149856459483
FY2024,proj_mand_health_care_timing_adj,1847.522
FY2025,proj_mand_health_care_timing_adj,1957.3970000000002
FY2026,proj_mand_health_care_timing_adj,2046.862
FY2027,proj_mand_health_care_timing_adj,2169.094
FY2028,proj_mand_health_care_timing_adj,2282.7309999999998
FY2029,proj_mand_health_care_timing_adj,2411.2760000000003
FY2030,proj_mand_health_care_timing_adj,2542.274
FY2031,proj_mand_health_care_timing_adj,2686.429
FY2032,proj_mand_health_care_timing_adj,2835.437
FY2033,proj_mand_health_care_timing_adj,3015.023
FY2034,proj_mand_health_care_timing_adj,3176.0810000000006
FY2035,proj_mand_health_care_timing_adj,3362.13
FY2024,proj_mand_higher_education_timing_adj,125.085
FY2025,proj_mand_higher_education_timing_adj,25.086
FY2026,proj_mand_higher_education_timing_adj,26.769
FY2027,proj_mand_higher_education_timing_adj,26.789
FY2028,proj_mand_higher_education_timing_adj,26.623
FY2029,proj_mand_higher_education_timing_adj,26.947
FY2030,proj_mand_higher_education_timing_adj,27.282
FY2031,proj_mand_higher_education_timing_adj,27.62
FY2032,proj_mand_higher_education_timing_adj,28.026
FY2033,proj_mand_higher_education_timing_adj,28.518
FY2034,proj_mand_higher_education_timing_adj,28.827
FY2035,proj_mand_higher_education_timing_adj,29.016
FY2024,proj_mand_incl_offsets_timing_adj,4129.592
FY2025,proj_mand_incl_offsets_timing_adj,4227.993
FY2026,proj_mand_incl_offsets_timing_adj,4386.366
FY2027,proj_mand_incl_offsets_timing_adj,4595.697
FY2028,proj_mand_incl_offsets_timing_adj,4741.914
FY2029,proj_mand_incl_offsets_timing_adj,5058.423
FY2030,proj_mand_incl_offsets_timing_adj,5275.851
FY2031,proj_mand_incl_offsets_timing_adj,5519.653
FY2032,proj_mand_incl_offsets_timing_adj,5788.33
FY2033,proj_mand_incl_offsets_timing_adj,6058.17
FY2034,proj_mand_incl_offsets_timing_adj,6329.68
FY2035,proj_mand_incl_offsets_timing_adj,6625.774
FY2024,proj_mand_income_security_timing_adj,375.04999999999995
FY2025,proj_mand_income_security_timing_adj,409.99300000000005
FY2026,proj_mand_income_security_timing_adj,387.498
FY2027,proj_mand_income_security_timing_adj,381.038
FY2028,proj_mand_income_security_timing_adj,386.54299999999995
FY2029,proj_mand_income_security_timing_adj,392.17600000000004
FY2030,proj_mand_income_security_timing_adj,397.63399999999996
FY2031,proj_mand_income_security_timing_adj,402.35499999999996
FY2032,proj_mand_income_security_timing_adj,412.09999999999997
FY2033,proj_mand_income_security_timing_adj,418.062
FY2034,proj_mand_income_security_timing_adj,423.919
FY2035,proj_mand_income_security_timing_adj,430.62500000000006
FY2024,proj_mand_medicaid_timing_adj,617.517
FY2025,proj_mand_medicaid_timing_adj,655.87
FY2026,proj_mand_medicaid_timing_adj,695.209
FY2027,proj_mand_medicaid_timing_adj,737.62
FY2028,proj_mand_medicaid_timing_adj,766.587
FY2029,proj_mand_medicaid_timing_adj,803.17
FY2030,proj_mand_medicaid_timing_adj,836.602
FY2031,proj_mand_medicaid_timing_adj,870.994
FY2032,proj_mand_medicaid_timing_adj,910.184
FY2033,proj_mand_medicaid_timing_adj,947.565
FY2034,proj_mand_medicaid_timing_adj,985.659
FY2035,proj_mand_medicaid_timing_adj,1025.287
FY2024,proj_mand_medicare_timing_adj,1088.9089999999999
FY2025,proj_mand_medicare_timing_adj,1145.447
FY2026,proj_mand_medicare_timing_adj,1215.568
FY2027,proj_mand_medicare_timing_adj,1290.638
FY2028,proj_mand_medicare_timing_adj,1371.894
FY2029,proj_mand_medicare_timing_adj,1460.277
FY2030,proj_mand_medicare_timing_adj,1554.638
FY2031,proj_mand_medicare_timing_adj,1658.767
FY2032,proj_mand_medicare_timing_adj,1770.119
FY2033,proj_mand_medicare_timing_adj,1904.516
FY2034,proj_mand_medicare_timing_adj,2036.5410000000002
FY2035,proj_mand_medicare_timing_adj,2166.35
FY2024,proj_mand_merhcf_timing_adj,12.286
FY2025,proj_mand_merhcf_timing_adj,12.796
FY2026,proj_mand_merhcf_timing_adj,13.423
FY2027,proj_mand_merhcf_timing_adj,14.091
FY2028,proj_mand_merhcf_timing_adj,14.75
FY2029,proj_mand_merhcf_timing_adj,15.388
FY2030,proj_mand_merhcf_timing_adj,16.052
FY2031,proj_mand_merhcf_timing_adj,16.751
FY2032,proj_mand_merhcf_timing_adj,17.415
FY2033,proj_mand_merhcf_timing_adj,18.107
FY2034,proj_mand_merhcf_timing_adj,18.787
FY2035,proj_mand_merhcf_timing_adj,19.458
FY2024,proj_mand_offsetting_receipts_timing_adj,-353.928
FY2025,proj_mand_offsetting_receipts_timing_adj,-382.455
FY2026,proj_mand_offsetting_receipts_timing_adj,-394.597
FY2027,proj_mand_offsetting_receipts_timing_adj,-416.458
FY2028,proj_mand_offsetting_receipts_timing_adj,-436.999
FY2029,proj_mand_offsetting_receipts_timing_adj,-459.233
FY2030,proj_mand_offsetting_receipts_timing_adj,-491.689
FY2031,proj_mand_offsetting_receipts_timing_adj,-519.886
FY2032,proj_mand_offsetting_receipts_timing_adj,-535.666
FY2033,proj_mand_offsetting_receipts_timing_adj,-567.8
FY2034,proj_mand_offsetting_receipts_timing_adj,-599.471
FY2035,proj_mand_offsetting_receipts_timing_adj,-629.628
FY2025,proj_mand_other_gdp_share,2.9921909388211416
FY2026,proj_mand_other_gdp_share,2.841325310911394
FY2024,proj_mand_other_programs_timing_adj,139.91900000000004
FY2025,proj_mand_other_programs_timing_adj,183.65300000000002
FY2026,proj_mand_other_programs_timing_adj,172.04100000000003
FY2027,proj_mand_other_programs_timing_adj,159.637
FY2028,proj_mand_other_programs_timing_adj,154.679
FY2029,proj_mand_other_programs_timing_adj,150.471
FY2030,proj_mand_other_programs_timing_adj,140.725
FY2031,proj_mand_other_programs_timing_adj,133.34400000000002
FY2032,proj_mand_other_programs_timing_adj,123.144
FY2033,proj_mand_other_programs_timing_adj,108.56200000000001
FY2034,proj_mand_other_programs_timing_adj,98.83200000000001
FY2035,proj_mand_other_programs_timing_adj,92.787
FY2024,proj_mand_other_subtotal_timing_adj,394.653
FY2025,proj_mand_other_subtotal_timing_adj,228.836
FY2026,proj_mand_other_subtotal_timing_adj,216.312
FY2027,proj_mand_other_subtotal_timing_adj,210.172
FY2028,proj_mand_other_subtotal_timing_adj,128.971
FY2029,proj_mand_other_subtotal_timing_adj,208.455
FY2030,proj_mand_other_subtotal_timing_adj,196.701
FY2031,proj_mand_other_subtotal_timing_adj,189.425
FY2032,proj_mand_other_subtotal_timing_adj,180.883
FY2033,proj_mand_other_subtotal_timing_adj,160.967
FY2034,proj_mand_other_subtotal_timing_adj,161.715
FY2035,proj_mand_other_subtotal_timing_adj,157.227
FY2024,proj_mand_pbgc_timing_adj,11.95
FY2025,proj_mand_pbgc_timing_adj,-5.717
FY2026,proj_mand_pbgc_timing_adj,-0.67
FY2027,proj_mand_pbgc_timing_adj,-4.031
FY2028,proj_mand_pbgc_timing_adj,-4.477
FY2029,proj_mand_pbgc_timing_adj,-4.412
