date,variable,value
FY2031,proj_disc_defense_base_outlays_timing_adj,985.524
FY2032,proj_disc_defense_base_outlays_timing_adj,1006.45
FY2033,proj_disc_defense_base_outlays_timing_adj,1028.082
FY2034,proj_disc_defense_base_outlays_timing_adj,1050.494
FY2035,proj_disc_defense_base_outlays_timing_adj,1074.836
FY2036,proj_disc_defense_base_outlays_timing_adj,1099.988
FY2025,proj_disc_defense_emergency_ba_timing_adj,11.792
FY2026,proj_disc_defense_emergency_ba_timing_adj,0.02
FY2027,proj_disc_defense_emergency_ba_timing_adj,0.02
FY2028,proj_disc_defense_emergency_ba_timing_adj,0.021
FY2029,proj_disc_defense_emergency_ba_timing_adj,0.021
FY2030,proj_disc_defense_emergency_ba_timing_adj,0.022
FY2031,proj_disc_defense_emergency_ba_timing_adj,0.022
FY2032,proj_disc_defense_emergency_ba_timing_adj,0.023
FY2033,proj_disc_defense_emergency_ba_timing_adj,0.023
FY2034,proj_disc_defense_emergency_ba_timing_adj,0.024
FY2035,proj_disc_defense_emergency_ba_timing_adj,0.024
FY2036,proj_disc_defense_emergency_ba_timing_adj,0.025
FY2025,proj_disc_defense_emergency_outlays_timing_adj,0.016
FY2026,proj_disc_defense_emergency_outlays_timing_adj,0.005
FY2027,proj_disc_defense_emergency_outlays_timing_adj,0.008
FY2028,proj_disc_defense_emergency_outlays_timing_adj,0.01
FY2029,proj_disc_defense_emergency_outlays_timing_adj,0.01
FY2030,proj_disc_defense_emergency_outlays_timing_adj,0.011
FY2031,proj_disc_defense_emergency_outlays_timing_adj,0.011
FY2032,proj_disc_defense_emergency_outlays_timing_adj,0.011
FY2033,proj_disc_defense_emergency_outlays_timing_adj,0.011
FY2034,proj_disc_defense_emergency_outlays_timing_adj,0.012
FY2035,proj_disc_defense_emergency_outlays_timing_adj,0.012
FY2036,proj_disc_defense_emergency_outlays_timing_adj,0.012
FY2025,proj_disc_defense_gdp_share,2.94
FY2026,proj_disc_defense_gdp_share,2.773
FY2027,proj_disc_defense_gdp_share,2.705
FY2028,proj_disc_defense_gdp_share,2.677
FY2029,proj_disc_defense_gdp_share,2.606
FY2030,proj_disc_defense_gdp_share,2.583
FY2031,proj_disc_defense_gdp_share,2.539
FY2032,proj_disc_defense_gdp_share,2.499
FY2033,proj_disc_defense_gdp_share,2.475
FY2034,proj_disc_defense_gdp_share,2.422
FY2035,proj_disc_defense_gdp_share,2.373
FY2036,proj_disc_defense_gdp_share,2.355
FY2025,proj_disc_defense_outlays_timing_adj,892.548
FY2026,proj_disc_defense_outlays_timing_adj,884.513
FY2027,proj_disc_defense_outlays_timing_adj,901.101
FY2028,proj_disc_defense_outlays_timing_adj,922.592
FY2029,proj_disc_defense_outlays_timing_adj,943.996
FY2030,proj_disc_defense_outlays_timing_adj,965.808
FY2031,proj_disc_defense_outlays_timing_adj,985.535
FY2032,proj_disc_defense_outlays_timing_adj,1006.461
FY2033,proj_disc_defense_outlays_timing_adj,1028.093
FY2034,proj_disc_defense_outlays_timing_adj,1050.506
FY2035,proj_disc_defense_outlays_timing_adj,1074.848
FY2036,proj_disc_defense_outlays_timing_adj,1100.0
FY2025,proj_disc_nondefense,979.877
FY2026,proj_disc_nondefense,995.791
FY2027,proj_disc_nondefense,980.538
FY2028,proj_disc_nondefense,1000.582
FY2029,proj_disc_nondefense,1009.988
FY2030,proj_disc_nondefense,1022.825
FY2031,proj_disc_nondefense,1038.879
FY2032,proj_disc_nondefense,1056.775
FY2033,proj_disc_nondefense,1076.499
FY2034,proj_disc_nondefense,1096.334
FY2035,proj_disc_nondefense,1119.003
FY2036,proj_disc_nondefense,1144.008
FY2025,proj_disc_nondefense_ba_timing_adj,951.169
FY2026,proj_disc_nondefense_ba_timing_adj,866.794
FY2027,proj_disc_nondefense_ba_timing_adj,882.105
FY2028,proj_disc_nondefense_ba_timing_adj,903.532
FY2029,proj_disc_nondefense_ba_timing_adj,924.911
FY2030,proj_disc_nondefense_ba_timing_adj,944.606
FY2031,proj_disc_nondefense_ba_timing_adj,966.567
FY2032,proj_disc_nondefense_ba_timing_adj,988.965
FY2033,proj_disc_nondefense_ba_timing_adj,1011.631
FY2034,proj_disc_nondefense_ba_timing_adj,1035.305
FY2035,proj_disc_nondefense_ba_timing_adj,1059.042
FY2036,proj_disc_nondefense_ba_timing_adj,1083.835
FY2025,proj_disc_nondefense_base_ba_timing_adj,768.222
FY2026,proj_disc_nondefense_base_ba_timing_adj,800.253
FY2027,proj_disc_nondefense_base_ba_timing_adj,814.23
FY2028,proj_disc_nondefense_base_ba_timing_adj,834.087
FY2029,proj_disc_nondefense_base_ba_timing_adj,853.974
FY2030,proj_disc_nondefense_base_ba_timing_adj,872.241
FY2031,proj_disc_nondefense_base_ba_timing_adj,892.708
FY2032,proj_disc_nondefense_base_ba_timing_adj,913.605
FY2033,proj_disc_nondefense_base_ba_timing_adj,934.769
FY2034,proj_disc_nondefense_base_ba_timing_adj,956.883
FY2035,proj_disc_nondefense_base_ba_timing_adj,979.046
FY2036,proj_disc_nondefense_base_ba_timing_adj,1002.209
FY2025,proj_disc_nondefense_base_outlays_timing_adj,948.227
FY2026,proj_disc_nondefense_base_outlays_timing_adj,951.971
FY2027,proj_disc_nondefense_base_outlays_timing_adj,926.2379999999999
FY2028,proj_disc_nondefense_base_outlays_timing_adj,939.098
FY2029,proj_disc_nondefense_base_outlays_timing_adj,944.534
FY2030,proj_disc_nondefense_base_outlays_timing_adj,953.734
FY2031,proj_disc_nondefense_base_outlays_timing_adj,967.8399999999999
FY2032,proj_disc_nondefense_base_outlays_timing_adj,985.1989999999998
FY2033,proj_disc_nondefense_base_outlays_timing_adj,1004.831
FY2034,proj_disc_nondefense_base_outlays_timing_adj,1026.1390000000001
FY2035,proj_disc_nondefense_base_outlays_timing_adj,1048.1640000000002
FY2036,proj_disc_nondefense_base_outlays_timing_adj,1071.7779999999998
FY2025,proj_disc_nondefense_emergency_ba_timing_adj,182.947
FY2026,proj_disc_nondefense_emergency_ba_timing_adj,66.541
FY2027,proj_disc_nondefense_emergency_ba_timing_adj,67.875
FY2028,proj_disc_nondefense_emergency_ba_timing_adj,69.445
FY2029,proj_disc_nondefense_emergency_ba_timing_adj,70.937
FY2030,proj_disc_nondefense_emergency_ba_timing_adj,72.365
FY2031,proj_disc_nondefense_emergency_ba_timing_adj,73.859
FY2032,proj_disc_nondefense_emergency_ba_timing_adj,75.36
FY2033,proj_disc_nondefense_emergency_ba_timing_adj,76.862
FY2034,proj_disc_nondefense_emergency_ba_timing_adj,78.422
FY2035,proj_disc_nondefense_emergency_ba_timing_adj,79.996
FY2036,proj_disc_nondefense_emergency_ba_timing_adj,81.626
FY2025,proj_disc_nondefense_emergency_outlays_timing_adj,31.65
FY2026,proj_disc_nondefense_emergency_outlays_timing_adj,43.82
FY2027,proj_disc_nondefense_emergency_outlays_timing_adj,54.3
FY2028,proj_disc_nondefense_emergency_outlays_timing_adj,61.484
FY2029,proj_disc_nondefense_emergency_outlays_timing_adj,65.454
FY2030,proj_disc_nondefense_emergency_outlays_timing_adj,69.091
FY2031,proj_disc_nondefense_emergency_outlays_timing_adj,71.039
FY2032,proj_disc_nondefense_emergency_outlays_timing_adj,71.576
FY2033,proj_disc_nondefense_emergency_outlays_timing_adj,71.668
FY2034,proj_disc_nondefense_emergency_outlays_timing_adj,70.195
FY2035,proj_disc_nondefense_emergency_outlays_timing_adj,70.839
FY2036,proj_disc_nondefense_emergency_outlays_timing_adj,72.23
FY2025,proj_disc_nondefense_gdp_share,3.227
FY2026,proj_disc_nondefense_gdp_share,3.121
FY2027,proj_disc_nondefense_gdp_share,2.943
FY2028,proj_disc_nondefense_gdp_share,2.886
FY2029,proj_disc_nondefense_gdp_share,2.805
FY2030,proj_disc_nondefense_gdp_share,2.736
FY2031,proj_disc_nondefense_gdp_share,2.677
FY2032,proj_disc_nondefense_gdp_share,2.624
FY2033,proj_disc_nondefense_gdp_share,2.576
FY2034,proj_disc_nondefense_gdp_share,2.528
FY2035,proj_disc_nondefense_gdp_share,2.486
FY2036,proj_disc_nondefense_gdp_share,2.449
FY2025,proj_disc_nondefense_outlays_timing_adj,979.877
FY2026,proj_disc_nondefense_outlays_timing_adj,995.791
FY2027,proj_disc_nondefense_outlays_timing_adj,980.538
FY2028,proj_disc_nondefense_outlays_timing_adj,1000.582
FY2029,proj_disc_nondefense_outlays_timing_adj,1009.988
FY2030,proj_disc_nondefense_outlays_timing_adj,1022.825
FY2031,proj_disc_nondefense_outlays_timing_adj,1038.879
FY2032,proj_disc_nondefense_outlays_timing_adj,1056.775
FY2033,proj_disc_nondefense_outlays_timing_adj,1076.499
FY2034,proj_disc_nondefense_outlays_timing_adj,1096.334
FY2035,proj_disc_nondefense_outlays_timing_adj,1119.003
FY2036,proj_disc_nondefense_outlays_timing_adj,1144.008
FY2025,proj_disc_timing_shift_effect,0.0
FY2026,proj_disc_timing_shift_effect,0.0
FY2027,proj_disc_timing_shift_effect,0.0
FY2028,proj_disc_timing_shift_effect,5.58
FY2029,proj_disc_timing_shift_effect,-5.58
FY2030,proj_disc_timing_shift_effect,0.0
FY2031,proj_disc_timing_shift_effect,0.0
FY2032,proj_disc_timing_shift_effect,0.0
FY2033,proj_disc_timing_shift_effect,6.39
FY2034,proj_disc_timing_shift_effect,0.17
FY2035,proj_disc_timing_shift_effect,-6.56
FY2036,proj_disc_timing_shift_effect,0.0
FY2025,proj_disc_total_ba_timing_adj,1855.537
FY2026,proj_disc_total_ba_timing_adj,1764.45
FY2027,proj_disc_total_ba_timing_adj,1802.767
FY2028,proj_disc_total_ba_timing_adj,1847.952
FY2029,proj_disc_total_ba_timing_adj,1892.146
FY2030,proj_disc_total_ba_timing_adj,1934.368
FY2031,proj_disc_total_ba_timing_adj,1979.757
FY2032,proj_disc_total_ba_timing_adj,2025.785
FY2033,proj_disc_total_ba_timing_adj,2072.265
FY2034,proj_disc_total_ba_timing_adj,2120.669
FY2035,proj_disc_total_ba_timing_adj,2169.484
FY2036,proj_disc_total_ba_timing_adj,2220.372
FY2025,proj_disc_total_outlays_timing_adj,1872.425
FY2026,proj_disc_total_outlays_timing_adj,1880.304
FY2027,proj_disc_total_outlays_timing_adj,1881.639
FY2028,proj_disc_total_outlays_timing_adj,1923.174
FY2029,proj_disc_total_outlays_timing_adj,1953.984
FY2030,proj_disc_total_outlays_timing_adj,1988.633
FY2031,proj_disc_total_outlays_timing_adj,2024.414
FY2032,proj_disc_total_outlays_timing_adj,2063.236
FY2033,proj_disc_total_outlays_timing_adj,2104.592
FY2034,proj_disc_total_outlays_timing_adj,2146.84
FY2035,proj_disc_total_outlays_timing_adj,2193.851
FY2036,proj_disc_total_outlays_timing_adj,2244.008
FY2026,proj_exp_air_transport_ba,0.0
FY2027,proj_exp_air_transport_ba,0.0
FY2028,proj_exp_air_transport_ba,0.0
FY2029,proj_exp_air_transport_ba,4.0
FY2030,proj_exp_air_transport_ba,4.0
FY2031,proj_exp_air_transport_ba,4.0
FY2032,proj_exp_air_transport_ba,4.0
FY2033,proj_exp_air_transport_ba,4.0
FY2034,proj_exp_air_transport_ba,4.0
FY2035,proj_exp_air_transport_ba,4.0
FY2036,proj_exp_air_transport_ba,4.0
FY2026,proj_exp_air_transport_outlays,0.0
FY2027,proj_exp_air_transport_outlays,0.0
FY2028,proj_exp_air_transport_outlays,0.0
FY2029,proj_exp_air_transport_outlays,0.0
FY2030,proj_exp_air_transport_outlays,0.0
FY2031,proj_exp_air_transport_outlays,0.0
FY2032,proj_exp_air_transport_outlays,0.0
FY2033,proj_exp_air_transport_outlays,0.0
FY2034,proj_exp_air_transport_outlays,0.0
FY2035,proj_exp_air_transport_outlays,0.0
FY2036,proj_exp_air_transport_outlays,0.0
FY2026,proj_exp_ccc_ba,0.0
FY2027,proj_exp_ccc_ba,0.013
FY2028,proj_exp_ccc_ba,0.037
FY2029,proj_exp_ccc_ba,0.093
FY2030,proj_exp_ccc_ba,0.1
FY2031,proj_exp_ccc_ba,0.298
FY2032,proj_exp_ccc_ba,6.446
FY2033,proj_exp_ccc_ba,6.842
FY2034,proj_exp_ccc_ba,21.887
FY2035,proj_exp_ccc_ba,21.389
FY2036,proj_exp_ccc_ba,21.586
FY2026,proj_exp_ccc_outlays,0.0
FY2027,proj_exp_ccc_outlays,0.013
FY2028,proj_exp_ccc_outlays,0.037
FY2029,proj_exp_ccc_outlays,0.093
FY2030,proj_exp_ccc_outlays,0.1
FY2031,proj_exp_ccc_outlays,0.298
FY2032,proj_exp_ccc_outlays,1.608
FY2033,proj_exp_ccc_outlays,3.111
FY2034,proj_exp_ccc_outlays,19.449
FY2035,proj_exp_ccc_outlays,20.284
FY2036,proj_exp_ccc_outlays,21.006
FY2026,proj_exp_child_nutrition_ba,1.17
FY2027,proj_exp_child_nutrition_ba,1.241
FY2028,proj_exp_child_nutrition_ba,1.309
FY2029,proj_exp_child_nutrition_ba,1.38
FY2030,proj_exp_child_nutrition_ba,1.444
FY2031,proj_exp_child_nutrition_ba,1.506
FY2032,proj_exp_child_nutrition_ba,1.571
FY2033,proj_exp_child_nutrition_ba,1.627
FY2034,proj_exp_child_nutrition_ba,1.681
FY2035,proj_exp_child_nutrition_ba,1.735
FY2036,proj_exp_child_nutrition_ba,1.791
FY2026,proj_exp_child_nutrition_outlays,1.126
FY2027,proj_exp_child_nutrition_outlays,1.229
FY2028,proj_exp_child_nutrition_outlays,1.297
FY2029,proj_exp_child_nutrition_outlays,1.368
FY2030,proj_exp_child_nutrition_outlays,1.433
FY2031,proj_exp_child_nutrition_outlays,1.495
FY2032,proj_exp_child_nutrition_outlays,1.56
FY2033,proj_exp_child_nutrition_outlays,1.617
FY2034,proj_exp_child_nutrition_outlays,1.672
FY2035,proj_exp_child_nutrition_outlays,1.726
FY2036,proj_exp_child_nutrition_outlays,1.781
FY2026,proj_exp_chip_ba,0.0
FY2027,proj_exp_chip_ba,0.0
FY2028,proj_exp_chip_ba,0.0
FY2029,proj_exp_chip_ba,0.0
FY2030,proj_exp_chip_ba,15.3
FY2031,proj_exp_chip_ba,15.3
FY2032,proj_exp_chip_ba,15.3
FY2033,proj_exp_chip_ba,15.3
FY2034,proj_exp_chip_ba,15.3
FY2035,proj_exp_chip_ba,15.3
FY2036,proj_exp_chip_ba,15.3
FY2026,proj_exp_chip_outlays,0.0
FY2027,proj_exp_chip_outlays,0.0
FY2028,proj_exp_chip_outlays,0.0
FY2029,proj_exp_chip_outlays,0.0
FY2030,proj_exp_chip_outlays,15.3
FY2031,proj_exp_chip_outlays,15.3
FY2032,proj_exp_chip_outlays,15.3
FY2033,proj_exp_chip_outlays,15.3
FY2034,proj_exp_chip_outlays,15.3
FY2035,proj_exp_chip_outlays,15.3
FY2036,proj_exp_chip_outlays,15.3
FY2026,proj_exp_flood_insurance_ba,0.0
FY2027,proj_exp_flood_insurance_ba,0.0
FY2028,proj_exp_flood_insurance_ba,0.0
FY2029,proj_exp_flood_insurance_ba,0.0
FY2030,proj_exp_flood_insurance_ba,0.0
FY2031,proj_exp_flood_insurance_ba,0.0
FY2032,proj_exp_flood_insurance_ba,0.0
FY2033,proj_exp_flood_insurance_ba,0.0
FY2034,proj_exp_flood_insurance_ba,0.0
FY2035,proj_exp_flood_insurance_ba,0.0
FY2036,proj_exp_flood_insurance_ba,0.0
FY2026,proj_exp_flood_insurance_outlays,0.728
FY2027,proj_exp_flood_insurance_outlays,0.784
FY2028,proj_exp_flood_insurance_outlays,0.713
FY2029,proj_exp_flood_insurance_outlays,0.547
FY2030,proj_exp_flood_insurance_outlays,0.349
FY2031,proj_exp_flood_insurance_outlays,0.213
FY2032,proj_exp_flood_insurance_outlays,-0.006
FY2033,proj_exp_flood_insurance_outlays,-0.1
FY2034,proj_exp_flood_insurance_outlays,-0.194
FY2035,proj_exp_flood_insurance_outlays,-0.305
FY2036,proj_exp_flood_insurance_outlays,-0.35
FY2026,proj_exp_ground_transport_non_oblim_ba,0.0
FY2027,proj_exp_ground_transport_non_oblim_ba,0.639
FY2028,proj_exp_ground_transport_non_oblim_ba,0.639
FY2029,proj_exp_ground_transport_non_oblim_ba,0.639
FY2030,proj_exp_ground_transport_non_oblim_ba,0.639
FY2031,proj_exp_ground_transport_non_oblim_ba,0.639
FY2032,proj_exp_ground_transport_non_oblim_ba,0.639
FY2033,proj_exp_ground_transport_non_oblim_ba,0.639
FY2034,proj_exp_ground_transport_non_oblim_ba,0.639
FY2035,proj_exp_ground_transport_non_oblim_ba,0.639
FY2036,proj_exp_ground_transport_non_oblim_ba,0.639
FY2026,proj_exp_ground_transport_non_oblim_outlays,0.0
FY2027,proj_exp_ground_transport_non_oblim_outlays,0.16
FY2028,proj_exp_ground_transport_non_oblim_outlays,0.428
FY2029,proj_exp_ground_transport_non_oblim_outlays,0.524
FY2030,proj_exp_ground_transport_non_oblim_outlays,0.556
FY2031,proj_exp_ground_transport_non_oblim_outlays,0.581
FY2032,proj_exp_ground_transport_non_oblim_outlays,0.601
FY2033,proj_exp_ground_transport_non_oblim_outlays,0.613
FY2034,proj_exp_ground_transport_non_oblim_outlays,0.62
FY2035,proj_exp_ground_transport_non_oblim_outlays,0.62
FY2036,proj_exp_ground_transport_non_oblim_outlays,0.62
FY2026,proj_exp_ground_transport_oblim_ba,0.0
FY2027,proj_exp_ground_transport_oblim_ba,79.286
FY2028,proj_exp_ground_transport_oblim_ba,79.286
FY2029,proj_exp_ground_transport_oblim_ba,79.286
FY2030,proj_exp_ground_transport_oblim_ba,79.286
FY2031,proj_exp_ground_transport_oblim_ba,79.286
FY2032,proj_exp_ground_transport_oblim_ba,79.286
FY2033,proj_exp_ground_transport_oblim_ba,79.286
FY2034,proj_exp_ground_transport_oblim_ba,79.286
FY2035,proj_exp_ground_transport_oblim_ba,79.286
FY2036,proj_exp_ground_transport_oblim_ba,79.286
FY2026,proj_exp_ground_transport_oblim_outlays,0.0
FY2027,proj_exp_ground_transport_oblim_outlays,0.0
FY2028,proj_exp_ground_transport_oblim_outlays,0.0
FY2029,proj_exp_ground_transport_oblim_outlays,0.0
FY2030,proj_exp_ground_transport_oblim_outlays,0.0
FY2031,proj_exp_ground_transport_oblim_outlays,0.0
FY2032,proj_exp_ground_transport_oblim_outlays,0.0
FY2033,proj_exp_ground_transport_oblim_outlays,0.0
FY2034,proj_exp_ground_transport_oblim_outlays,0.0
FY2035,proj_exp_ground_transport_oblim_outlays,0.0
FY2036,proj_exp_ground_transport_oblim_outlays,0.0
FY2026,proj_exp_rehab_ba,0.0
FY2027,proj_exp_rehab_ba,4.621
FY2028,proj_exp_rehab_ba,4.769
FY2029,proj_exp_rehab_ba,4.888
FY2030,proj_exp_rehab_ba,5.001
FY2031,proj_exp_rehab_ba,5.116
FY2032,proj_exp_rehab_ba,5.233
FY2033,proj_exp_rehab_ba,5.354
FY2034,proj_exp_rehab_ba,5.477
FY2035,proj_exp_rehab_ba,5.603
FY2036,proj_exp_rehab_ba,5.732
FY2026,proj_exp_rehab_outlays,0.0
FY2027,proj_exp_rehab_outlays,1.756
FY2028,proj_exp_rehab_outlays,3.845
FY2029,proj_exp_rehab_outlays,4.418
FY2030,proj_exp_rehab_outlays,4.62
FY2031,proj_exp_rehab_outlays,4.774
FY2032,proj_exp_rehab_outlays,4.886
FY2033,proj_exp_rehab_outlays,4.998
FY2034,proj_exp_rehab_outlays,5.112
FY2035,proj_exp_rehab_outlays,5.23
FY2036,proj_exp_rehab_outlays,5.35
FY2026,proj_exp_safe_families_ba,0.0
FY2027,proj_exp_safe_families_ba,0.0
FY2028,proj_exp_safe_families_ba,0.0
FY2029,proj_exp_safe_families_ba,0.0
FY2030,proj_exp_safe_families_ba,0.42
FY2031,proj_exp_safe_families_ba,0.42
FY2032,proj_exp_safe_families_ba,0.42
FY2033,proj_exp_safe_families_ba,0.42
FY2034,proj_exp_safe_families_ba,0.42
FY2035,proj_exp_safe_families_ba,0.42
FY2036,proj_exp_safe_families_ba,0.42
FY2026,proj_exp_safe_families_outlays,0.0
FY2027,proj_exp_safe_families_outlays,0.0
FY2028,proj_exp_safe_families_outlays,0.0
FY2029,proj_exp_safe_families_outlays,0.0
FY2030,proj_exp_safe_families_outlays,0.122
FY2031,proj_exp_safe_families_outlays,0.349
FY2032,proj_exp_safe_families_outlays,0.407
FY2033,proj_exp_safe_families_outlays,0.412
FY2034,proj_exp_safe_families_outlays,0.416
FY2035,proj_exp_safe_families_outlays,0.416
FY2036,proj_exp_safe_families_outlays,0.416
FY2026,proj_exp_snap_ba,0.0
FY2027,proj_exp_snap_ba,97.319
FY2028,proj_exp_snap_ba,93.292
FY2029,proj_exp_snap_ba,94.803
FY2030,proj_exp_snap_ba,96.181
FY2031,proj_exp_snap_ba,97.682
FY2032,proj_exp_snap_ba,99.365
FY2033,proj_exp_snap_ba,100.345
FY2034,proj_exp_snap_ba,101.303
FY2035,proj_exp_snap_ba,102.338
FY2036,proj_exp_snap_ba,103.276
FY2026,proj_exp_snap_outlays,0.0
FY2027,proj_exp_snap_outlays,87.588
FY2028,proj_exp_snap_outlays,93.695
FY2029,proj_exp_snap_outlays,94.652
FY2030,proj_exp_snap_outlays,96.043
FY2031,proj_exp_snap_outlays,97.532
FY2032,proj_exp_snap_outlays,99.196
FY2033,proj_exp_snap_outlays,100.246
FY2034,proj_exp_snap_outlays,101.207
FY2035,proj_exp_snap_outlays,102.235
FY2036,proj_exp_snap_outlays,103.182
FY2026,proj_exp_tanf_ba,11.617
FY2027,proj_exp_tanf_ba,17.348
FY2028,proj_exp_tanf_ba,17.348
FY2029,proj_exp_tanf_ba,17.347
FY2030,proj_exp_tanf_ba,17.347
FY2031,proj_exp_tanf_ba,17.347
FY2032,proj_exp_tanf_ba,17.347
FY2033,proj_exp_tanf_ba,17.346
FY2034,proj_exp_tanf_ba,17.346
FY2035,proj_exp_tanf_ba,17.346
FY2036,proj_exp_tanf_ba,17.346
FY2026,proj_exp_tanf_outlays,13.218
FY2027,proj_exp_tanf_outlays,16.504
FY2028,proj_exp_tanf_outlays,17.18
FY2029,proj_exp_tanf_outlays,17.235
FY2030,proj_exp_tanf_outlays,17.292
FY2031,proj_exp_tanf_outlays,17.292
FY2032,proj_exp_tanf_outlays,17.292
FY2033,proj_exp_tanf_outlays,17.291
FY2034,proj_exp_tanf_outlays,17.346
FY2035,proj_exp_tanf_outlays,17.346
FY2036,proj_exp_tanf_outlays,17.346
FY2026,proj_exp_total_ba,12.787
FY2027,proj_exp_total_ba,206.596
FY2028,proj_exp_total_ba,209.463
FY2029,proj_exp_total_ba,221.932
FY2030,proj_exp_total_ba,246.017
FY2031,proj_exp_total_ba,254.58
FY2032,proj_exp_total_ba,270.005
FY2033,proj_exp_total_ba,279.383
FY2034,proj_exp_total_ba,303.798
FY2035,proj_exp_total_ba,313.165
FY2036,proj_exp_total_ba,326.342
FY2026,proj_exp_total_outlays,15.072
FY2027,proj_exp_total_outlays,114.163
FY2028,proj_exp_total_outlays,129.978
FY2029,proj_exp_total_outlays,138.333
FY2030,proj_exp_total_outlays,162.114
FY2031,proj_exp_total_outlays,170.82
FY2032,proj_exp_total_outlays,181.242
FY2033,proj_exp_total_outlays,191.712
FY2034,proj_exp_total_outlays,217.387
FY2035,proj_exp_total_outlays,227.961
FY2036,proj_exp_total_outlays,241.617
FY2026,proj_exp_veterans_cola_ba,0.0
FY2027,proj_exp_veterans_cola_ba,6.129
FY2028,proj_exp_veterans_cola_ba,12.783
FY2029,proj_exp_veterans_cola_ba,19.496
FY2030,proj_exp_veterans_cola_ba,26.299
FY2031,proj_exp_veterans_cola_ba,32.986
FY2032,proj_exp_veterans_cola_ba,40.398
FY2033,proj_exp_veterans_cola_ba,48.224
FY2034,proj_exp_veterans_cola_ba,56.459
FY2035,proj_exp_veterans_cola_ba,65.109
FY2036,proj_exp_veterans_cola_ba,76.966
FY2026,proj_exp_veterans_cola_outlays,0.0
FY2027,proj_exp_veterans_cola_outlays,6.129
FY2028,proj_exp_veterans_cola_outlays,12.783
FY2029,proj_exp_veterans_cola_outlays,19.496
FY2030,proj_exp_veterans_cola_outlays,26.299
FY2031,proj_exp_veterans_cola_outlays,32.986
FY2032,proj_exp_veterans_cola_outlays,40.398
FY2033,proj_exp_veterans_cola_outlays,48.224
FY2034,proj_exp_veterans_cola_outlays,56.459
FY2035,proj_exp_veterans_cola_outlays,65.109
FY2036,proj_exp_veterans_cola_outlays,76.966
FY2026,proj_gdp_end_of_period,31.902
FY2027,proj_gdp_end_of_period,33.315
FY2025,proj_mand_admin_justice,19.657
FY2026,proj_mand_admin_justice,36.875
FY2027,proj_mand_admin_justice,46.702
FY2028,proj_mand_admin_justice,51.81
FY2029,proj_mand_admin_justice,51.542
FY2030,proj_mand_admin_justice,50.701
FY2031,proj_mand_admin_justice,42.435
FY2032,proj_mand_admin_justice,36.628
FY2033,proj_mand_admin_justice,26.787
FY2034,proj_mand_admin_justice,25.008
FY2035,proj_mand_admin_justice,23.412
FY2036,proj_mand_admin_justice,23.745
FY2025,proj_mand_admin_justice_timing_adj,19.657
FY2026,proj_mand_admin_justice_timing_adj,36.875
FY2027,proj_mand_admin_justice_timing_adj,46.702
FY2028,proj_mand_admin_justice_timing_adj,51.81
FY2029,proj_mand_admin_justice_timing_adj,51.542
FY2030,proj_mand_admin_justice_timing_adj,50.701
FY2031,proj_mand_admin_justice_timing_adj,42.435
FY2032,proj_mand_admin_justice_timing_adj,36.628
FY2033,proj_mand_admin_justice_timing_adj,26.787
FY2034,proj_mand_admin_justice_timing_adj,25.008
FY2035,proj_mand_admin_justice_timing_adj,23.412
FY2036,proj_mand_admin_justice_timing_adj,23.745
FY2025,proj_mand_agriculture,23.48
FY2026,proj_mand_agriculture,30.668
FY2027,proj_mand_agriculture,41.34
FY2028,proj_mand_agriculture,37.951
FY2029,proj_mand_agriculture,34.25
FY2030,proj_mand_agriculture,30.995
FY2031,proj_mand_agriculture,30.122
FY2032,proj_mand_agriculture,30.33
FY2033,proj_mand_agriculture,31.166
FY2034,proj_mand_agriculture,31.692
FY2035,proj_mand_agriculture,32.271
FY2036,proj_mand_agriculture,32.22
FY2025,proj_mand_agriculture_timing_adj,23.48
FY2026,proj_mand_agriculture_timing_adj,30.668
FY2027,proj_mand_agriculture_timing_adj,41.34
FY2028,proj_mand_agriculture_timing_adj,37.951
FY2029,proj_mand_agriculture_timing_adj,34.25
FY2030,proj_mand_agriculture_timing_adj,30.995
FY2031,proj_mand_agriculture_timing_adj,30.122
FY2032,proj_mand_agriculture_timing_adj,30.33
FY2033,proj_mand_agriculture_timing_adj,31.166
FY2034,proj_mand_agriculture_timing_adj,31.692
FY2035,proj_mand_agriculture_timing_adj,32.271
FY2036,proj_mand_agriculture_timing_adj,32.22
FY2025,proj_mand_child_nutrition,34.701
FY2026,proj_mand_child_nutrition,36.523
FY2027,proj_mand_child_nutrition,38.453
FY2028,proj_mand_child_nutrition,40.401
FY2029,proj_mand_child_nutrition,42.177
FY2030,proj_mand_child_nutrition,43.927
FY2031,proj_mand_child_nutrition,45.658
FY2032,proj_mand_child_nutrition,47.349
FY2033,proj_mand_child_nutrition,49.033
FY2034,proj_mand_child_nutrition,50.67
FY2035,proj_mand_child_nutrition,52.38
FY2036,proj_mand_child_nutrition,54.335
FY2025,proj_mand_child_nutrition_timing_adj,34.701
FY2026,proj_mand_child_nutrition_timing_adj,36.523
FY2027,proj_mand_child_nutrition_timing_adj,38.453
FY2028,proj_mand_child_nutrition_timing_adj,40.401
FY2029,proj_mand_child_nutrition_timing_adj,42.177
FY2030,proj_mand_child_nutrition_timing_adj,43.927
FY2031,proj_mand_child_nutrition_timing_adj,45.658
FY2032,proj_mand_child_nutrition_timing_adj,47.349
FY2033,proj_mand_child_nutrition_timing_adj,49.033
